Year/Month,Fraud
2021/01,0.01629152542755393
2021/02,-0.009433107956043284
2021/03,0.00565108870453618
2021/04,-0.0179441605517055
2021/05,0.02016266655769463
2021/06,-0.05963076300521579
2021/07,-0.05315076271839838
2021/08,0.17981459941943007
2021/09,0.1914261372174697
2021/10,0.10863592325168002
2021/11,0.29847289294583323
2021/12,0.08742762170254138
2022/01,0.10811127769036619
2022/02,0.10992600320988508
2022/03,0.205615478237838
2022/04,0.04897988364402763
2022/05,-0.0018328982841968628
2022/06,-0.006429894950225692
2022/07,-0.011714719289264451
2022/08,-0.07613427708192394
2022/09,-0.12177932753444921
2022/10,-0.07843386943561372
2022/11,-0.1836685415380348
2022/12,-0.029950295279918302
2023/01,-0.04948757817005115
2023/02,-0.04525602449237855
2023/03,-0.14792312648895234
2023/04,-0.010978533877090633
2023/05,0.004142062667887059
2023/06,0.011348957404621975
