Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,0.6043935,1575.22,2606.282165509722,0.00038368831020428894
2021/02,0.6088749999999999,1575.22,2587.09915828372,0.0003865333096329401
2021/03,0.6722079999999999,1575.22,2343.3520576964274,0.0004267391221543657
2021/04,0.6369835,1575.22,2472.9368971095796,0.00040437748378004346
2021/05,0.5903435,1575.22,2668.3109071244116,0.0003747689211665672
2021/06,0.584405,1575.22,2695.425261590849,0.0003709989715722248
2021/07,0.5810615,1575.22,2710.935073137697,0.00036887641091403107
2021/08,0.6017355,1575.22,2617.7946955099046,0.00038200092685466156
2021/09,0.6585985,1575.22,2391.7758695168604,0.0004180993765950153
2021/10,0.698824,1575.22,2254.101175689444,0.00044363580960119853
2021/11,0.7337885,1575.22,2146.694858259567,0.000465832391665926
2021/12,0.7365094999999999,1575.22,2138.763994218676,0.0004675597694290321
2022/01,0.7319450000000001,1682.61,2298.820266550082,0.0004350057351376731
2022/02,0.7741355,1682.61,2173.5342197845207,0.00046008017306446535
2022/03,0.92645,1682.61,1816.1908359868314,0.000550602932349148
2022/04,1.0016715,1682.61,1679.8022106049737,0.000595308181931642
2022/05,0.935563,1682.61,1798.4999406774316,0.0005560189229827471
2022/06,0.9063985,1682.61,1856.368914997101,0.0005386860294423545
2022/07,0.937555,1682.61,1794.6787121822185,0.0005572027980340067
2022/08,0.947666,1682.61,1775.5306194376499,0.0005632119148228051
2022/09,1.0316465,1682.61,1630.9947254219348,0.0006131227676050896
2022/10,1.1305805,1682.61,1488.2708484712057,0.0006719207065214161
2022/11,1.2518035,1682.61,1344.148662310019,0.0007439653276754566
2022/12,1.325392,1682.61,1269.5187536970195,0.0007877000612144229
2023/01,1.4164725,1893.12,1336.5031795534328,0.0007482211904158215
2023/02,1.4528355,1893.12,1303.0518596220975,0.0007674291645537526
2023/03,1.516121,1893.12,1248.6602322637837,0.0008008583713657877
2023/04,1.47561,1893.12,1282.940614389981,0.0007794593052738338
2023/05,1.412847,1893.12,1339.9327740371039,0.0007463060978701826
2023/06,1.3622535,1893.12,1389.6972920238413,0.000719581167596349
