Year/Month,Price
2021/01,2.4688206363636365
2021/02,2.457724818181818
2021/03,2.5730903
2021/04,2.6311445
2021/05,2.6963809
2021/06,2.7340697
2021/07,2.8302237
2021/08,2.8317844
2021/09,2.8655113
2021/10,2.8530166
2021/11,2.8961462
2021/12,3.0189076
2022/01,3.0451572
2022/02,3.0842627777777776
2022/03,3.141375
2022/04,3.3827904444444443
2022/05,3.5883944444444444
2022/06,3.802379555555556
2022/07,4.003967111111112
2022/08,4.042681666666667
2022/09,3.9216737777777775
2022/10,3.864071222222222
2022/11,3.751094222222223
2022/12,3.666922111111111
2023/01,3.5527526666666667
2023/02,3.401219111111111
2023/03,3.4429794444444446
2023/04,3.532345888888889
2023/05,3.631688111111111
2023/06,3.633914666666667
