Year/Month,Price
2021/01,0.9445225
2021/02,0.9466125
2021/03,0.956121
2021/04,0.95195
2021/05,0.9308695
2021/06,0.92573
2021/07,0.925155
2021/08,0.938224
2021/09,0.9413065
2021/10,0.949026
2021/11,0.9574
2021/12,0.961142
2022/01,0.9616595
2022/02,0.95495
2022/03,0.963797
2022/04,1.0289015
2022/05,1.231176
2022/06,1.255975
2022/07,1.277342
2022/08,1.3099325
2022/09,1.3109365
2022/10,1.316724
2022/11,1.3120985
2022/12,1.311945
2023/01,1.309642
2023/02,1.318082
2023/03,1.3230095
2023/04,1.3240415
2023/05,1.3105725
2023/06,1.3051665
