Year/Month,Price
2021/01,3.5161094560118507
2021/02,3.461988275525159
2021/03,3.1250747913459205
2021/04,2.5428571428571427
2021/05,2.805621220764404
2021/06,3.1643796576856937
2021/07,3.22258064516129
2021/08,3.362693800361783
2021/09,3.3870602866084663
2021/10,3.3315913251422447
2021/11,3.330876873395711
2021/12,3.381247551054292
2022/01,
2022/02,
2022/03,
2022/04,
2022/05,
2022/06,
2022/07,
2022/08,5.2775538221528855
2022/09,5.546923455574699
2022/10,6.635387518622745
2022/11,7.36532403609516
2022/12,8.015116062092817
2023/01,
2023/02,7.697745508758851
2023/03,8.498480633802817
2023/04,8.786279648076784
2023/05,8.284509833900898
2023/06,7.966254813437791
