Year/Month,Price
2021/01,0.6838775
2021/02,0.7134375
2021/03,1.84529525
2021/04,1.868295
2021/05,1.85925075
2021/06,1.8583925
2021/07,1.779707
2021/08,1.7666955
2021/09,1.875525
2021/10,2.02450425
2021/11,2.20360425
2021/12,2.338054
2022/01,2.40855425
2022/02,2.52167725
2022/03,2.75667
2022/04,2.9899017500000005
2022/05,2.9403425
2022/06,2.90580075
2022/07,2.829045
2022/08,2.6912715
2022/09,2.80578425
2022/10,2.8572165000000003
2022/11,2.75427325
2022/12,2.64021
2023/01,2.4686325
2023/02,2.39628325
2023/03,2.3855575
2023/04,2.26317175
2023/05,2.200955
2023/06,2.15283425
