Year/Month,Price
2021/01,1.848048719969271
2021/02,1.8524211592233009
2021/03,1.7143395311467133
2021/04,1.5123804012887305
2021/05,1.5382196511855906
2021/06,1.590317151824182
2021/07,1.5825849421623102
2021/08,1.5584012299872936
2021/09,1.5779634694421656
2021/10,1.5934539690303975
2021/11,1.5725823961212453
2021/12,1.5902993405513621
2022/01,0.7012392512143708
2022/02,0.7441834769851458
2022/03,1.9540816249885036
2022/04,1.9828067310877966
2022/05,2.018522528455471
2022/06,2.070979918356114
2022/07,2.026005736607143
2022/08,1.9942927519132654
2022/09,2.1620707038768217
2022/10,2.3624462838653617
2022/11,2.673604461961985
2022/12,2.867472741177538
2023/01,3.1097216786959243
2023/02,3.287756414556962
2023/03,3.612353392391871
2023/04,3.7734157188258766
2023/05,3.639099233336149
2023/06,3.503082975283997
