Year/Month,Price
2021/01,0.8633826666666667
2021/02,0.6512500000000001
2021/03,0.664355
2021/04,0.7186665
2021/05,0.617742
2021/06,0.5636665
2021/07,0.456955
2021/08,0.3525215
2021/09,0.3925
2021/10,0.6565366666666667
2021/11,0.633222
2021/12,0.4827956666666666
2022/01,0.566018
2022/02,0.5580736666666667
2022/03,0.6124733333333334
2022/04,0.6911110000000001
2022/05,0.6376343333333333
2022/06,0.6924636666666667
2022/07,0.771613
2022/08,0.6220426666666666
2022/09,0.6542223333333334
2022/10,0.7376343333333333
2022/11,0.7445556666666667
2022/12,0.8833333333333334
2023/01,1.118387
2023/02,1.172024
2023/03,0.9244083333333334
2023/04,0.8821110000000001
2023/05,0.8130106666666667
2023/06,0.6894443333333333
