Year/Month,Fraud
2021/01,0.0
2021/02,0.0
2021/03,-0.22189503450135684
2021/04,-0.3227567488206827
2021/05,-0.31027379305455155
2021/06,-0.19180369271639897
2021/07,-0.12798193060262483
2021/08,-0.1468987998407175
2021/09,-0.1685228563900277
2021/10,-0.26371129258050363
2021/11,-0.34480900238906326
2021/12,-0.3985300729915157
2022/01,0.0
2022/02,0.0
2022/03,-0.2940667863401496
2022/04,-0.3622038836385988
2022/05,-0.34583838408456236
2022/06,-0.33965622563738895
2022/07,-0.3372201356234053
2022/08,-0.30706731989876107
2022/09,-0.25931217327665773
2022/10,-0.10214457418753647
2022/11,0.12003544055941298
2022/12,0.4044369394784472
2023/01,0.7018974371950651
2023/02,0.6509258002909818
2023/03,0.7875233679567917
2023/04,0.9131186093905899
2023/05,0.8458900333110033
2023/06,0.7952625860642408
