Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,1.6048117916666669,2838.28,1768.6061472992562,0.000565417010184572
2021/02,1.6779166666666667,2838.28,1691.5500372485722,0.0005911737625134471
2021/03,1.689771583333333,2838.28,1679.682643497329,0.0005953505585542416
2021/04,1.64884725,2838.28,1721.3723102610022,0.0005809318495708668
2021/05,1.650578,2838.28,1719.5673273241252,0.000581541637893372
2021/06,1.6869999999999998,2838.28,1682.4422050978071,0.0005943740575277984
2021/07,1.725564375,2838.28,1644.841560895113,0.0006079612916977888
2021/08,1.855578,2838.28,1529.5934743783341,0.0006537684795016699
2021/09,2.1201791666666665,2838.28,1338.6981839192051,0.0007469943651319343
2021/10,2.335337083333333,2838.28,1215.3620221491938,0.0008228001054629328
2021/11,2.54816675,2838.28,1113.8517524412405,0.0008977855426525924
2021/12,2.8904165416666663,2838.28,981.9622739784753,0.0010183690621315255
2022/01,2.8728896666666666,2485.7,865.2264056085689,0.0011557668530662055
2022/02,2.9214285833333333,2485.7,850.8508522785213,0.0011752941156749944
2022/03,3.356124666666666,2485.7,740.6459076708911,0.001350172855399552
2022/04,3.755000055555556,2485.7,661.9706959317842,0.0015106408881021668
2022/05,4.0758168333333336,2485.7,609.8654825877234,0.001639705850799909
2022/06,3.538308166666667,2485.7,702.5108845569273,0.0014234654892652642
2022/07,3.159878875,2485.7,786.644076665755,0.0012712229452468118
2022/08,3.03495975,2485.7,819.0223939543184,0.0012209678360220462
2022/09,2.906305666666667,2485.7,855.2782415522477,0.00116921014871733
2022/10,3.002043083333333,2485.7,828.002773777647,0.0012077254227514718
2022/11,3.0462915833333333,2485.7,815.9757304913277,0.0012255266457470062
2022/12,2.83545475,2485.7,876.6495039287789,0.001140706742567486
2023/01,2.723051041666667,2807.74,1031.1007605209993,0.0009698373217130742
2023/02,2.368869111111111,2807.74,1185.2659933089496,0.0008436924754824561
2023/03,2.158440944444445,2807.74,1300.8185409134167,0.0007687467302686307
2023/04,2.011444722222222,2807.74,1395.8822576531159,0.0007163928006945879
2023/05,1.8516846666666664,2807.74,1516.3164930529929,0.0006594929255082973
2023/06,1.908000111111111,2807.74,1471.5617591683113,0.0006795501403659566
