Year/Month,Fraud
2021/01,0.039623428545581894
2021/02,0.0261132153504889
2021/03,0.01617208370371236
2021/04,0.06017248923009699
2021/05,0.04287023986793397
2021/06,0.04193830023732097
2021/07,0.015689267709073692
2021/08,0.01423061265872333
2021/09,0.03249127490401625
2021/10,0.028977907164738144
2021/11,0.025940051678500702
2021/12,0.030026055386096488
2022/01,-0.01210931686215072
2022/02,0.010971789870794519
2022/03,0.012412509165954669
2022/04,-0.04002639494406562
2022/05,-0.17241349388406632
2022/06,-0.1743419831060615
2022/07,-0.1627798525163045
2022/08,-0.16701691558354437
2022/09,-0.1468231578632148
2022/10,-0.13534635932956507
2022/11,-0.11676389185612535
2022/12,-0.11963123158465677
2023/01,-0.1113553140724205
2023/02,-0.11465016863337613
2023/03,-0.10695229560069416
2023/04,-0.07037903267555831
2023/05,0.06930342235694817
2023/06,0.06437207551110967
