Year/Month,Fraud
2021/01,3.6893120473381598
2021/02,1.7145240374750756
2021/03,-0.5622738945283389
2021/04,0.0
2021/05,-0.12342115297481838
2021/06,0.3154361512827261
2021/07,0.9792230510997312
2021/08,0.3585270523288857
2021/09,0.14295783262549425
2021/10,0.12688717356443888
2021/11,0.17490563921343125
2021/12,-0.10255941609386723
2022/01,-0.21334486558142776
2022/02,0.0
2022/03,0.0
2022/04,0.0
2022/05,-0.026939207616869357
2022/06,0.7921344068463481
2022/07,0.00963262070667154
2022/08,0.4817998136479034
2022/09,0.08296914730620185
2022/10,-0.019694521972091882
2022/11,-0.04442977039683476
2022/12,-0.3555419881797345
2023/01,-0.33817216660724986
2023/02,0.0
2023/03,0.0
2023/04,-0.3960570884660841
2023/05,-0.06031911520424905
2023/06,-0.35864258357439793
