Year/Month,Fraud
2021/01,0.03895983542393429
2021/02,0.026543558829893257
2021/03,-0.00036352782852348364
2021/04,-0.04470543047014597
2021/05,-0.05083714751203663
2021/06,0.011667813353994168
2021/07,-0.06146063570991677
2021/08,0.016458861337743897
2021/09,0.006710016692274762
2021/10,-0.04037745091486299
2021/11,-0.07067338746026099
2021/12,-0.03401378074801015
2022/01,-0.043003547012007884
2022/02,-0.06126018500255372
2022/03,-0.09901996005750537
2022/04,-0.07500908035515677
2022/05,-0.042936518975927485
2022/06,-0.02470949520272079
2022/07,0.026288251322757212
2022/08,-0.1065922885893204
2022/09,-0.10570905770925117
2022/10,-0.031314384237616004
2022/11,-0.0537144505445934
2022/12,-0.028515349576833205
2023/01,-0.04427485872463155
2023/02,-0.047620221727414876
2023/03,0.016880126839784865
2023/04,-0.0262420819947212
2023/05,-0.04837763910012674
2023/06,-0.12532398194664093
