Year/Month,Price
2021/01,3.483852813559322
2021/02,3.4152163624787777
2021/03,3.1867198482293424
2021/04,2.9800242710120064
2021/05,2.719665408163266
2021/06,2.9665460322854713
2021/07,3.198372397260274
2021/08,3.4360954545454554
2021/09,3.574963076923077
2021/10,3.8242051154833194
2021/11,4.171265102040817
2021/12,4.066309213483146
2022/01,4.091330880829016
2022/02,4.246388095238095
2022/03,4.646162446167098
2022/04,5.034502476515799
2022/05,5.143707546531303
2022/06,5.336186001676446
2022/07,5.305823720930232
2022/08,5.473950812141099
2022/09,5.901718820678513
2022/10,6.4903957927300855
2022/11,7.09721771260997
2022/12,7.278430733618232
2023/01,7.061141244813278
2023/02,6.739055454545455
2023/03,6.881098933975241
2023/04,7.338716026490067
2023/05,7.223331406649616
2023/06,6.953764595429277
