Year/Month,Price
2021/01,2.772939769144145
2021/02,2.7943888041049263
2021/03,2.8970467042761054
2021/04,3.009186463031275
2021/05,3.026450305497467
2021/06,3.0271672721138216
2021/07,2.974420057479735
2021/08,2.9846508347804517
2021/09,2.9825230032978816
2021/10,2.9992860473745244
2021/11,3.0057519496396923
2021/12,2.960412889911115
2022/01,2.855645535016219
2022/02,3.0115483193551085
2022/03,3.1560218387915127
2022/04,3.417435439415273
2022/05,3.702300234105359
2022/06,3.6910131624232876
2022/07,3.7525880634920634
2022/08,3.962222248232113
2022/09,3.8360833695308605
2022/10,4.026525818271443
2022/11,4.21637493304862
2022/12,4.219746328156927
2023/01,4.266585658374082
2023/02,4.308689420763598
2023/03,4.26751401932053
2023/04,4.544888784198871
2023/05,4.914508777820414
2023/06,4.745074538594669
