Year/Month,Fraud
2021/01,-0.07008841780685239
2021/02,-0.09129869776552255
2021/03,-0.2936865377567053
2021/04,-0.022673057999564476
2021/05,-0.2593505065803283
2021/06,0.07583272209786819
2021/07,-0.23622296657743166
2021/08,-0.25566862227907505
2021/09,0.20168153341925968
2021/10,0.18069918952206748
2021/11,-0.029852553931438135
2021/12,0.023401543735426772
2022/01,0.037629082098486505
2022/02,0.1474463511076869
2022/03,0.23624240015277362
2022/04,-0.024956946522605054
2022/05,0.535603988023989
2022/06,0.13878896262887616
2022/07,0.4528849452739386
2022/08,0.5145602277949577
2022/09,-0.21853592572021477
2022/10,0.14694233221444097
2022/11,0.2537835524111225
2022/12,0.20650131165955063
2023/01,0.12309913236246031
2023/02,-0.22758130355922493
2023/03,-0.021655792437946332
2023/04,-0.12846358113592818
2023/05,-0.1646909183757675
2023/06,0.02624389715094007
