Year/Month,Fraud
2021/01,-0.009013236770787218
2021/02,-0.03668613597436975
2021/03,0.0060878111843263045
2021/04,0.020926842700757477
2021/05,-0.03257120583916974
2021/06,-0.01749879397457819
2021/07,-0.04380944164951568
2021/08,-0.0734442392167368
2021/09,-0.024028669514152834
2021/10,-0.06736776445227564
2021/11,-0.10059139959177589
2021/12,-0.10520048121678335
2022/01,-0.14288641812353348
2022/02,-0.1094435192562241
2022/03,-0.0854282388764602
2022/04,-0.12635677645117688
2022/05,-0.12466765062120716
2022/06,-0.0942444575618998
2022/07,-0.05776610349049254
2022/08,0.04405434212313837
2022/09,0.007186846502024605
2022/10,0.05245976246462019
2022/11,0.10490217645157864
2022/12,-0.024024989862218765
2023/01,-0.029848555446244752
2023/02,-0.059279021200850296
2023/03,-0.10037756356561986
2023/04,-0.19423461865046662
2023/05,-0.05368115657490022
2023/06,-0.09204545991693974
