Year/Month,Fraud
2021/01,-0.2869795896511086
2021/02,-0.30475725099555456
2021/03,0.08245379092397565
2021/04,-0.1326357276047368
2021/05,-0.03254944014627206
2021/06,0.006850951119941224
2021/07,-0.084168948748948
2021/08,-0.0699607390992088
2021/09,-0.07229415252997799
2021/10,-0.17701822555753802
2021/11,-0.18278238623600576
2021/12,-0.21200234588038733
2022/01,-0.45443959448348703
2022/02,-0.39341717462708825
2022/03,-0.5032483318589422
2022/04,-0.3636767541432573
2022/05,-0.06551044283869634
2022/06,0.1419904450996193
2022/07,0.39297279627583387
2022/08,0.5078714230687257
2022/09,0.06323427286668933
2022/10,-0.07044883218953547
2022/11,0.09233767321673501
2022/12,0.0014997262590690872
2023/01,0.14230976591121994
2023/02,-0.17461868954213192
2023/03,-0.10701104470907301
2023/04,-0.10648118798968574
2023/05,-0.36695339846170033
2023/06,-0.4109630662738972
