Year/Month,Price
2021/01,0.730301
2021/02,0.7395165
2021/03,0.7209705000000001
2021/04,0.6748375
2021/05,0.6458955
2021/06,0.634552
2021/07,0.6333895
2021/08,0.6471365
2021/09,0.676968
2021/10,0.715077
2021/11,0.7543074999999999
2021/12,0.767621
2022/01,0.7728360000000001
2022/02,0.7732330000000001
2022/03,0.8092515
2022/04,0.8830445
2022/05,0.889165
2022/06,0.8963745
2022/07,0.937105
2022/08,0.937238
2022/09,1.002672
2022/10,1.063764
2022/11,1.2056675
2022/12,1.334508
2023/01,1.316864
2023/02,1.277855
2023/03,1.270055
2023/04,1.331462
2023/05,1.202026
2023/06,1.223707
