Year/Month,Fraud
2021/01,-0.1741146121259428
2021/02,-0.2033100436432971
2021/03,-0.22702024467397702
2021/04,-0.2021993051832492
2021/05,-0.28737399092626736
2021/06,-0.28151924813976203
2021/07,-0.18576083348401082
2021/08,-0.24710441477468043
2021/09,-0.22155868886387767
2021/10,-0.23029496984155912
2021/11,-0.2712344085957487
2021/12,-0.24675870219240756
2022/01,-0.16068145461138972
2022/02,-0.14299647119497963
2022/03,-0.36946094134480223
2022/04,-0.3733786580498889
2022/05,-0.29542050756632005
2022/06,-0.24893958359205234
2022/07,-0.287361131111337
2022/08,-0.1860092387960908
2022/09,-0.19964285643405028
2022/10,-0.14111445943130918
2022/11,-0.016251522080584946
2022/12,0.06954555503296972
2023/01,0.110456122814025
2023/02,0.15037928917624233
2023/03,0.7172165225199899
2023/04,0.8279450169146685
2023/05,0.955701251457638
2023/06,0.8404358693922689
