Year/Month,Price
2021/01,1.3256121226299125
2021/02,1.0026848246787015
2021/03,1.0743062783236166
2021/04,1.0073928531092713
2021/05,0.9521607192042476
2021/06,0.8655500463594389
2021/07,0.9281124851501573
2021/08,0.9493435049366382
2021/09,1.0440487432755527
2021/10,1.0868500386266096
2021/11,0.8554096211174747
2021/12,0.9923767858464092
2022/01,1.4549204917908563
2022/02,1.1253100979486232
2022/03,1.114809370665325
2022/04,1.1222969167584471
2022/05,1.1177688312239358
2022/06,1.0459217174339437
2022/07,1.077088758484749
2022/08,1.1026110814513193
2022/09,1.1257830236220474
2022/10,1.1359421045925007
2022/11,1.2788584588222258
2022/12,1.4394503698168253
2023/01,1.5249823219289207
2023/02,1.4291475519602903
2023/03,1.3345740940752557
2023/04,1.259507900100198
2023/05,1.1189714609442059
2023/06,1.1593193660422636
