Year/Month,BE,BG,DK,DE,EL,ES,FR,HR,IT,NL,AT,PL,PT,RO,SI,FI
2021/01,0.031153450051493392,0.1188118811881187,0.0017286084701815252,-0.013698630136986245,-0.007035883003316812,-0.012382900829116084,-8.6058519793486e-05,-0.01801965780851833,-0.03323836657169987,-0.013990618056127113,-0.02394466122738559,-0.01864406779661021,-0.02970780807192408,0.07080965247367943,0.015676485272091867,-0.00875172731460161
2021/02,0.00919696840671036,0.10716243376575929,-0.03119584055459279,-0.01620745542949753,-0.0031488065007618804,0.005215690535694817,-0.0009468881811138807,0.008399483108731731,-0.019212295869356355,-0.013678553981436137,-0.008954694565121102,-0.019524617996604432,0.04175935288169863,0.07956129751835683,0.01385681293302543,-0.010498931524667854
2021/03,-0.005595924162699384,0.13961541966645385,-0.08408903544929924,0.010569105691056846,-0.006976038823172548,0.019481932956029624,-0.0002580645161290862,-0.008437670114316731,-0.02769818529130852,-0.024633336034356912,-0.005830388692579458,-0.021079258010118007,0.03651176825588398,0.07801549243821482,-0.0025625862408830136,-0.00278706800445927
2021/04,0.002425154708145305,0.20145810262089325,0.010371650821089151,0.0227088402270883,-0.011437246963562742,0.04264530793375898,0.003539364640883891,0.020105531295487644,-0.01132075471698113,-0.02197802197802201,-0.03509820666097352,0.004288164665523064,0.06403891977760123,0.07849954254345826,-0.021247695740758687,-0.0030663445456234895
2021/05,-0.005978080371969452,0.2393811790552911,-0.023748939779474232,0.03833605220228398,0.024652209492634913,0.0780761350156367,8.629616845023946e-05,0.04599627560521413,-0.0037878787878786735,-0.01140901312036502,0.000707964601769806,0.005102040816326703,0.09840722329309126,0.08755129958960328,0.0021602513747054353,0.0005576208178439401
2021/06,0.0014171390463488809,0.2616796946009816,-0.021121039805036546,0.05487305487305494,0.02755217436002888,0.13114754098360648,0.0016328635269851066,0.06357196122296793,0.011516314779270731,-0.012365899598722474,-0.021878008226131063,0.0135938827527613,0.03890641430073605,0.10862851952770214,0.03373926931523252,0.0
2021/07,0.006212209061542184,0.2463372463372464,-0.019984012789768135,0.07196029776674928,0.04295176981991289,0.2042045330121538,-0.002488629537458209,0.1867097632854835,0.030185004868549026,-0.032258064516129115,-0.016420648091536316,0.03082191780821919,0.1239603166649963,0.1236179082834874,0.02671944581890151,0.005388331475288055
2021/08,0.008816743572841235,0.2593721144967682,0.0330788804071247,0.07755775577557755,0.0757322175732218,0.2291460600065942,-0.0034314146006690915,0.17233686558839945,0.04692082111436946,0.0013977964150633237,0.002382633250970878,0.045454545454545636,0.12562969055207152,0.14540677658996204,0.015655387008945976,0.006050451456762529
2021/09,0.015487651737128516,0.25165502856624666,0.028132992327365658,0.06733167082294278,0.15236228595007217,0.23540468819106608,-0.0020650490449147796,0.1827396741189844,0.05263157894736836,0.0038708614725744273,0.006076083127861898,0.058119658119658135,0.16955304365861235,0.164884942924443,0.04483642096964924,0.007148161901225469
2021/10,0.021882020134786462,0.23441179035493165,0.02070750647109576,0.07647058823529407,0.18270833333333347,0.23876156897311596,-8.605111436188473e-05,0.2019559437903533,0.0535714285714286,-0.003710728127319207,0.020037072998499328,0.10607356715141147,0.16316059517701387,0.18246723904202433,0.03919274641708115,0.01394959546173169
2021/11,0.04183648007984697,0.24978496473421652,0.06516072980017373,0.1200000000000001,0.15620827770360468,0.23615224306241078,0.004652765810787551,0.20722981135582197,0.06813627254509025,0.009356628301730563,0.059813084112149584,0.15986394557823136,0.1719042663891781,0.1971248876909255,0.04884318766066831,0.020724421209858068
2021/12,0.05809233891425669,0.24404460212873813,0.011627906976744207,0.15630252100840325,0.1490271977182438,0.24402748990945788,0.007321274763135266,0.216012947448591,0.07684529828109188,0.03212684708616975,0.06546934442183505,0.2134831460674158,0.15562197258579813,0.1938115081124212,0.08058281296461489,0.023960469886257663
2022/01,0.07374115688722416,0.2826849223576555,0.14236410698878332,0.1683006535947711,0.13877922866686898,0.2846707370257304,0.013082020827954288,0.2843373493975905,0.07072691552062871,0.0968199649444954,0.09222242413229131,0.24870466321243523,0.15983482727364273,0.18759244757678584,0.08218639402280781,0.028531598513011236
2022/02,0.13357522571934854,0.2897103721429162,0.18246869409660094,0.18945634266886335,0.16802527002241696,0.28072640795589665,0.02421161468206101,0.22965675057208235,0.07639569049951045,0.10739640085851088,0.1286455537663267,0.23809523809523814,0.15665340192177046,0.1973310374515711,0.10933940774487483,0.07464788732394378
2022/03,0.13035444313791378,0.43046781287485003,0.19081908190819097,0.17377312952534196,0.19822846670739147,0.32070033094907635,0.043796248494235135,0.21712874004940974,0.10314341846758346,0.13250810002492308,0.13284165629998212,0.25236864771748513,0.32168850072780186,0.25491873396065,0.13567193675889322,0.07089621762623444
2022/04,0.1263034954534077,0.4362086181734388,0.022241231822070162,0.2696272799365582,0.21890037882666125,0.48396138274680767,0.07234408602150544,0.27566217782930535,0.1507633587786259,0.1362359550561798,0.18178599876095225,0.28949615713065757,0.43818232714379013,0.30149304377332875,0.22779540047581293,0.09600149128530155
2022/05,0.16830938857333777,0.410887066991654,0.27454387489139864,0.38570306362922246,0.23130677847658987,0.4467340202060619,0.13918370868927443,0.3298914011037921,0.1901140684410647,0.18613469623279189,0.21444994694021946,0.32318104906937406,0.4350235522305348,0.349014675052411,0.2759161277679796,0.11935723574215129
2022/06,0.20527761591609095,0.4140912038037605,0.34024896265560156,0.43400621118012395,0.2485242621310655,0.37009309914579136,0.1766623766623765,0.3275197195442594,0.20493358633776082,0.24892205638474296,0.25624049387134296,0.3570829840737637,0.42583732057416257,0.3944781255120433,0.3146002317497101,0.14225980301059282
2022/07,0.21180441224892999,0.4419538551401869,0.4934747145187601,0.44367283950617287,0.27121167013992253,0.28577923258774307,0.21197522367515487,0.25402547464551795,0.2136105860113422,0.3138474295190712,0.25139863244827265,0.37790697674418605,0.3390691868758917,0.4228907888369091,0.3274216867469879,0.16143041951580117
2022/08,0.21489830923793196,0.44519392917369327,0.4688013136289,0.444104134762634,0.25427849085958765,0.23962804005722438,0.2430920203150555,0.25491595306057735,0.199813258636788,0.33541341653666135,0.30029051853156075,0.39950779327317454,0.3376564069778063,0.43138495610219074,0.3588319770224988,0.1734826054774241
2022/09,0.24855729596042853,0.42160556441095487,0.36981757877280264,0.485981308411215,0.17232118879240899,0.238431934126913,0.26090705294016203,0.15826992390869066,0.21509433962264168,0.3188120436459103,0.29785557986870903,0.4014539579967691,0.28240822840929236,0.42642712708041675,0.3629161558049607,0.22287768457922374
2022/10,0.25386744829832275,0.3683504062168843,0.37785291631445483,0.49414519906323195,0.16742998062356884,0.23917103975807152,0.27908777969018916,0.1300260684098271,0.2250470809792844,0.35085250786293676,0.2971616476289374,0.3789636504253673,0.3091310101455669,0.41730357688780173,0.3620414673046253,0.2134274970191692
2022/11,0.2765447868433657,0.31603578802477617,0.3482871125611746,0.42038690476190466,0.20483211938177281,0.31481810115350495,0.2849914236706692,0.09252559464244481,0.24202626641651048,0.3514356029532404,0.2663139329805997,0.3247800586510263,0.33555318771088616,0.409411588111678,0.38819758672699844,0.2474849094567404
2022/12,0.2968912331175577,0.29483262035716695,0.33812260536398453,0.4098837209302326,0.21835106382978742,0.3812697299193266,0.29174861051731504,0.13919987473577056,0.2563380281690142,0.35711413174615925,0.2851448974508013,0.2834757834757833,0.3366628021047,0.39205347196435203,0.3497523390203634,0.2370026404443233
2023/01,0.34710487559103953,0.211989065347566,0.1774924471299093,0.33496503496503505,0.23297777777777795,0.3133327675464652,0.2983603771981991,0.05816135084427754,0.27155963302752295,0.3153489079978693,0.27518509275434666,0.24273858921161828,0.3360541854810699,0.3770239577991059,0.3574672965116279,0.24378783771573143
2023/02,0.3070567217507816,0.17351247600767739,0.24281391830559773,0.2292243767313018,0.23030620256477374,0.3292538825118163,0.29923445781105396,0.05344647908292388,0.29208371246587794,0.27827059262020115,0.169546607482562,0.21328671328671334,0.34983636821347663,0.33903789458546063,0.29997321667708254,0.21642638706858897
2023/03,0.31252786446723113,-0.0084414132379248,0.3159486016628872,0.18094585332419477,0.17622567762766606,0.2810605448225689,0.2926386942543895,0.05563073222071857,0.2813891362422085,0.250880281690141,0.11561691113028472,0.1891334250343879,0.17364170337738627,0.2442399454669395,0.27921343426433487,0.19695519791213578
2023/04,0.2543515295163321,-0.09872713659214882,0.3079497907949791,0.048094940662086305,0.1632087358252834,0.12263029031129768,0.2696935665008824,-0.04970637583892612,0.1956882255389718,0.21558932596524394,0.06837414813150589,0.11986754966887414,0.03756569129955234,0.1735758049797942,0.16881963507185538,0.17288885109277996
2023/05,0.21126760563380276,-0.12480368547796039,0.10497614178595782,-0.053287981859410416,0.15850494567861184,0.11650418308787946,0.20262081502802598,-0.07911646586345378,0.15894568690095845,0.15511849329348815,0.050608024466613166,0.07033248081841426,-0.1104460320525198,0.10865916578603829,0.08009522346797726,0.14563106796116498
2023/06,0.1755646108156641,-0.18554180039737123,0.048297213622291,-0.10286951813752032,0.14279990383844865,0.15355516637478095,0.1591803995916583,-0.09513435003631077,0.15433070866141718,0.10244323463019533,0.021294779574104528,0.01544163063619508,-0.1491997934950955,0.032313025086657676,0.001469075951226806,0.12763361262507122
