Year/Month,BE,BG,DK,DE,EL,ES,FR,HR,IT,NL,AT,PL,PT,RO,SI,FI
2021/11,0.0070796460176991705,0.008531433777851483,0.015180265654648917,0.048330404217926226,0.04061165723364124,0.025943834852147907,0.013481071098799813,0.03732790382005047,0.016037735849056656,-0.006826521034217881,0.029034008683068047,0.05366269165247006,0.020488352511928154,0.03858520900321549,-0.01310955243820977,0.009956500724987993
2021/12,0.0109239029809296,0.016364844658581124,0.020095693779904167,0.05369718309859173,0.045829605328561396,0.035803728782116684,0.016794315770046975,0.049980514419329714,0.021739130434782483,0.019342025731801993,0.011938702779757726,0.07903780068728516,0.03485531754979343,0.043772798332464946,0.007312925170068096,0.007544249927459168
2022/01,0.016795745077913482,0.020543957414954628,0.022030651340996243,0.042424242424242475,0.03403038074570919,0.033903028051272655,0.019582486606318117,0.06164714990806153,0.026340545625587852,0.02778983933999113,0.05002328830926883,0.07861369399830931,0.042134831460674205,0.04919026586992303,0.009901828029790227,0.015888393722146787
2022/02,0.027130695107119518,0.0381755910116115,0.040076335877862634,0.041450777202072464,0.0423080742874169,0.03412366341236628,0.022185399981589082,0.0654767678727326,0.03864278982092384,0.03763812154696122,0.029290206648697303,0.05588484335309074,0.04865677249671241,0.05901185428744493,0.027892474930479416,0.02923017557399188
2022/03,0.031180193596425987,0.09602482388460243,0.06025267249757027,0.05167958656330751,0.06302981948738418,0.04090150250417368,0.029568901989682983,0.08701950936835989,0.0470366886171214,0.05496024887659878,0.040437255599004684,0.10091743119266039,0.07879241050565478,0.07831117250906594,0.03801833627723106,0.023679417122040025
2022/04,0.04614812058057316,0.15943349345701519,0.0867492850333651,0.11794871794871797,0.14291413184402124,0.07389617587289865,0.04202298850574704,0.11771494518176562,0.06197183098591541,0.10454230235783646,0.10740607585834971,0.18039538714991776,0.13574785734033723,0.1068211068211069,0.10743871513102277,0.04898077480436669
2022/05,0.06476828587381367,0.18346957311534973,0.11977186311787058,0.16552901023890776,0.13837529504327284,0.08585672082717877,0.06120760959470628,0.15730880929332036,0.07216494845360821,0.139490720759603,0.11347141086918033,0.1863303498779496,0.15925959864381944,0.11596681775421191,0.12258226576237119,0.12091313600309528
2022/06,0.08416255928578065,0.19795986067341187,0.17445185891325066,0.18851756640959705,0.1478603049680276,0.09657780647541747,0.07144163922429558,0.15663113415922414,0.0814606741573034,0.16133482797275156,0.13234773371104813,0.17108433734939776,0.16256157635467972,0.12627986348122855,0.13100364359059302,0.1639486635144265
2022/07,0.09596379421815837,0.20634920634920628,0.18028169014084505,0.18336162988115468,0.16638672067977467,0.10876383763837638,0.08761660874336918,0.1838074398249454,0.08614232209737827,0.16149548775247102,0.1396588486140724,0.17252396166134187,0.17677785923753664,0.13164384726592382,0.1425365691489362,0.16645758950110978
2022/08,0.10111531016683561,0.23003327787021632,0.18096135721017914,0.18559322033898318,0.17001469867711916,0.11572153065929003,0.10234424883699722,0.1962758882766482,0.08853681267474367,0.16955519508238726,0.14235221348413885,0.18815052041633296,0.19209659714599336,0.14462634659428275,0.1427149846587612,0.1675972275702735
2022/09,0.10655054201797465,0.2552819830311097,0.1868446139180171,0.19458544839255487,0.17426535194767157,0.11982330204307012,0.1104911735113876,0.19245067200457533,0.09506057781919863,0.16623865776408153,0.15311725115125752,0.22940226171243938,0.21719288441836637,0.1513718868720979,0.14196259372167752,0.2196504033807145
2022/10,0.12273104210817287,0.25205389418337165,0.1800188501413762,0.1942809083263246,0.1718568665377176,0.12526344726473027,0.12394957983193278,0.18099290780141852,0.104186046511628,0.17263481753696275,0.15548484044904098,0.25427872860635703,0.2210896960711639,0.15822625346434882,0.1708382328237863,0.22102348672904348
2022/11,0.13828508001109974,0.2616622864651774,0.16168224299065415,0.19782062028499592,0.16574427480916043,0.12109127163962663,0.1369351311953353,0.17693242359098993,0.10863509749303613,0.18755906864850935,0.1594444932759076,0.2554567502021019,0.2120462046204621,0.16793573759518043,0.18047212116084288,0.21669218989280248
2022/12,0.13360805860805858,0.2754393134450348,0.14821763602251425,0.19131161236424377,0.17585551330798488,0.12232470672517226,0.13984935112079144,0.16989885868052346,0.11193339500462551,0.1848369335027531,0.18136995949991208,0.24124203821656054,0.21198365864729918,0.17881511066733213,0.19162586527097747,0.20725736776423154
2023/01,0.15729099752225384,0.280603096984515,0.15557638238050608,0.1893687707641194,0.19364685681579696,0.1325128020842692,0.15038956332668962,0.15752051048313587,0.10815765352887263,0.17710181664554292,0.19047196593328608,0.22884012539184972,0.20296495956873306,0.17754849360297142,0.20564820246375604,0.19959946595460631
2023/02,0.16130795154385646,0.2741390408754425,0.1440366972477065,0.18988391376451075,0.20047641734159116,0.13954324761733505,0.153728386167147,0.14430080116533128,0.09891107078039929,0.1708818635607321,0.18619064245810035,0.26222935044105866,0.2034217126477964,0.17836424544488927,0.18281685522216762,0.21145374449339216
2023/03,0.16806570990161562,0.23666692172316184,0.13565536205316242,0.1777231777231778,0.19879913687963224,0.13926757551456825,0.15496108079090987,0.1291870279875611,0.09164420485175206,0.15883027522935778,0.1476039976082686,0.22045454545454546,0.17639923756714615,0.1717511410040835,0.18207600680657965,0.20837235437347812
2023/04,0.14025257915332623,0.1618687049074934,0.08771929824561409,0.10321100917431192,0.1168411867364747,0.11310854980216756,0.14948817507942103,0.1208053691275166,0.07692307692307687,0.11214879924658616,0.10575440305170059,0.14096301465457084,0.11814345991561193,0.1514728682170543,0.10777803221128157,0.18824829618714323
2023/05,0.12672609683621738,0.1619339984650805,0.05602716468590829,0.06515373352855058,0.11818574514038893,0.10848495153885396,0.13345457694639307,0.10129652864910077,0.0725524475524475,0.08673585334444378,0.08656597774244834,0.1337448559670782,0.06149711485258069,0.14629473522875314,0.09330946520474392,0.10856057991025203
2023/06,0.11228341053353907,0.16441675320179994,0.04139610389610393,0.05407354001441966,0.11304422351731236,0.10321332436069985,0.11943993852983881,0.10453337761541026,0.06320346320346326,0.06860706860706856,0.08216714877648346,0.1337448559670782,0.057909604519774005,0.1497727272727274,0.05996485576219057,0.06184712319681651
