Year/Month,BE,BG,DK,DE,EL,ES,FR,HR,IT,NL,AT,PL,PT,RO,SI,FI
2021/01,-0.07541899441340782,-0.011365788975184699,-0.0018744142455482393,0.030411449016100267,-0.01466756730676444,0.04579880602334496,0.06680731364275672,0.004475385380407815,0.025202520252025407,0.01472336534064933,0.014298845878868427,0.04870129870129869,0.09301881386687039,0.0062033624022295175,0.04592330003222678,-0.011376673040152996
2021/02,-0.08038953599388965,0.015666289165723102,0.0,0.006968641114982521,-0.01588509464472565,0.06459659384138994,0.07144731088762568,0.015136525524337197,0.016014234875444844,0.016787213144030755,0.05456916440966997,0.027237354085603016,0.07940704371636298,-0.009504532253806208,0.042490433673469497,-0.008106819265617515
2021/03,-0.05907247399047788,-0.0017526058481689422,0.009398496240601517,0.022026431718061623,-0.0044583570479984624,0.07748563468570446,0.058919103813921625,-0.004900076863950886,0.030276046304541504,-0.007809726659567029,0.03681104331299401,-0.0015302218821727775,0.10647221427890585,-0.04606817414782305,0.036613454054483574,-0.03515625
2021/04,-0.06845211875605683,-0.055297985332546595,0.020579981290925975,0.008695652173912993,-0.07042127811495891,0.01587301587301604,0.023129921259842368,-0.013571225206415516,-0.006896551724137945,-0.04475103917926937,0.030380004064214594,-0.008968609865470989,0.08512435476302205,-0.07562753036437253,0.0400508582326764,-0.0255697609783212
2021/05,-0.06901041666666674,-0.05370226032735792,-0.001853568118628357,0.004295532646048095,-0.11064753004005345,0.006104417670682816,0.0044859538167378865,-0.030020611165875177,-0.018370607028753927,-0.025037600636999002,0.02615674229664111,-0.04134548002803062,0.04107661183921185,-0.07280251360257506,-0.13580800000000004,-0.048519664162616105
2021/06,-0.07273683288055388,-0.09251374158086234,-0.010978956999085132,0.0,-0.0288171043458052,-0.002601292763676488,0.0025289294198787005,-0.038726410875592476,-0.047049441786283897,-0.0400139178844815,-0.009602327837051394,-0.09084604715672673,0.016840548755442386,-0.0658335873209388,-0.09845297869453107,-0.06167284277395457
2021/07,-0.09109528049866433,-0.07355571106445846,0.006369426751592355,0.0229681978798586,0.04188103619460248,0.01915581723194304,0.027003345547236046,-0.025998731769181993,-0.044725738396624415,-0.031456515992598355,-0.009149571414812652,-0.11039886039886038,-0.001213199611776128,-0.04012964963728982,-0.1021288437456519,-0.04361399320539894
2021/08,-0.058245291685806055,-0.010254403131115475,-0.02100456621004565,0.026666666666666616,0.03429602888086647,0.039354187689202735,0.03613127169454078,0.012352558744311404,-0.023911187019641345,-0.01248461403200285,0.006189555125725388,-0.07195845697329384,-0.022930144951273435,-0.020471811275489804,-0.12321854756222295,-0.029436580106871668
2021/09,-0.0674829931972789,0.003186235462800724,-0.0163785259326662,0.017683465959328126,0.0069815549043268366,0.019291798897611567,0.04458340100698388,0.010530274539300555,-0.021496130696474602,-0.023472557818432827,0.005239592264456583,-0.0542215336948102,-0.024556284950158047,-0.0003316199635218231,-0.08702332728034645,-0.01862884160756495
2021/10,-0.06680914328191778,0.03561100553581764,0.00838769804287054,0.010600706713780994,-0.038595574141836564,-0.013590203106332077,0.03757389262288435,0.020587374377988077,-0.009401709401709368,-0.0290090706828684,0.0028185440761978597,-0.0315706393054459,-0.0624751293274971,0.03274494755691992,0.010030751208083055,-0.010074130393461389
2021/11,-0.0429615197272285,0.09188090820743877,-0.010036496350364965,0.01245551601423478,0.0013187972569017603,0.050974392011595926,0.03925203514145248,0.05416920267802805,0.018835616438356295,-0.0038063202620164382,0.0019299430666794848,0.009966777408637828,-0.026372354497354533,0.053732931370810366,0.057607670543854184,-0.008981195621667104
2021/12,-0.01710342068413695,0.09648875082368447,0.022450888681010195,0.02915194346289751,0.04965769935396791,0.07761900735604987,0.023458767013610826,0.08969291577987226,0.03947368421052633,0.02800105997703395,0.016737616099071317,0.06633906633906639,-0.010089020771513302,0.07280108254397843,0.09483642096964928,0.0027775117325927745
2022/01,0.006667361183456677,0.13211343169189504,0.033802816901408406,0.02604166666666674,0.07374400156693772,0.07599897759222962,0.04754449571522734,0.10623762376237633,0.050921861281826075,0.04028478731074281,0.023260497432282756,0.0797213622291022,0.005766710353866333,0.06745889921372417,0.09836696965028513,0.02959094865100087
2022/02,0.0423588039867111,0.13055194201821219,0.04672897196261672,0.02249134948096887,0.08699014111733994,0.05485982063504902,0.04358472086190002,0.09930805964330958,0.06217162872154103,0.023886888557126618,-0.004565775706268371,0.04015151515151527,0.0021868439468160084,0.08982674366948018,0.11745813259921989,0.029326923076923084
2022/03,0.04835082458770601,0.14507484753280364,0.04283054003724396,0.025000000000000133,0.07136731777036687,0.05478345184227518,0.052895098118387995,0.0681664574683789,0.07519446845289535,0.04275491949910548,0.04756391702846119,0.07586206896551739,-0.017832529290144672,0.1109145586414293,0.10848912044131165,0.034894929631771765
2022/04,0.005106865897484436,0.11938966717230315,0.07149404216315314,0.03275862068965507,0.07921267402784449,0.0869932432432432,0.03888087221420555,0.06811622089667124,0.07204861111111116,0.07554856031848889,0.06922394241199092,0.06862745098039214,0.004324511330219716,0.09977224947442198,0.08603300733496333,0.02747670659821244
2022/05,0.004009324009323967,0.06465694753315199,0.060352831940575724,0.0239520958083832,0.09804841433664846,0.08063228484751717,-0.0071747565707591665,0.06171470805617152,0.05777054515866564,0.05199637023593473,0.03157284928067994,0.04385964912280693,0.038442041230145385,0.06405488056864206,0.11404872991187154,0.04031209362808852
2022/06,0.018240241943105584,0.10680771199454031,0.07863089731729889,0.028156996587030747,0.08223657972401699,0.1708685687188809,0.03027060082556199,0.06289542240416823,0.10041841004184104,0.06995288147879664,0.06355890706101253,0.06102212051868805,0.027387300048473007,0.051468189233278894,0.1489425754496876,0.05528913963328641
2022/07,0.041834035465856845,0.11456147712966858,0.0660036166365281,0.031951640759930955,-0.0023390799618817626,0.13645240032546768,0.028387497091444835,0.05608258928571419,0.08480565371024729,0.0674126637554584,0.05044712286158637,0.0928742994395515,0.04308041136934171,0.05258080077182825,0.15225476522547665,0.06096390168970833
2022/08,0.04604428836211105,0.073078139829168,0.08675373134328357,0.04415584415584406,0.0163176265270506,0.11270226537216832,0.03570884726663626,0.03009174311926599,0.08048993875765542,0.0608974358974359,0.03191080353710096,0.0839328537170263,0.0918615371720728,0.08368030043268848,0.12186965313423537,0.07505070993914797
2022/09,0.05359400836494488,0.11791329204383039,0.06382978723404253,0.0625543006081668,-0.031241975519986198,0.1155264235968867,0.06545906864650552,0.08178265723855582,0.07732864674868178,0.05629197596323787,0.038855193328279025,0.1187551187551188,0.08416417414423405,0.11104660806103839,0.12920746634026936,0.05280400847947586
2022/10,0.0933983869361743,0.12150949417584167,0.07578558225508325,0.06293706293706292,0.03851381966470324,0.11839515518546562,0.07937251229220332,0.11032504780114727,0.06557377049180313,0.046708381069886284,0.06415972087613864,0.14588427057864695,0.1660441426146011,0.13566179506234,0.13432403044581376,0.05673963133640547
2022/11,0.1165513029315961,0.09046039323569866,0.06451612903225801,0.06063268892794382,0.036350864869611144,0.08842234311547026,0.07577167674887542,0.12028483448806782,0.06974789915966384,0.062200106628754304,0.05528267360107875,0.16036184210526327,0.17653052560074722,0.15247391450690007,0.15419484283272644,0.08307372793354095
2022/12,0.08578406431260821,0.0963255494505495,0.06587374199451057,0.0480686695278969,0.027466470696307033,0.07273440564927425,0.06485175623875472,0.09002976190476186,0.044725738396624415,0.047258979206049156,0.04329622228565988,0.1351766513056838,0.16546762589928066,0.1429532458795828,0.1790754608294931,0.10487106017191983
2023/01,0.12025250957259659,0.08775492933908757,0.05267938237965497,0.05414551607444995,0.012039401678219486,0.04695542006492981,0.07692912766459536,0.07374921686207814,0.05012531328320802,0.07389760027722425,0.06632552647116707,0.14050179211469538,0.1796542437668316,0.16012388047208503,0.17315379760151473,0.09852540621771388
2023/02,0.11414342629482066,0.07208021698035671,0.06339285714285703,0.08291032148900168,-0.0018673306064377337,0.05790441176470584,0.09971844204598801,0.07411347517730493,0.05523495465787298,0.09572004460073757,0.055136168179646505,0.18499635833940253,0.1910622326961684,0.16068808087396058,0.1270786286183534,0.11546006539000464
2023/03,0.10815159099034699,0.05874757908327943,0.051785714285714324,0.07989907485281744,0.0065812877979367634,0.05814309790102645,0.10339009050467873,0.11326041760824368,0.059485530546623755,0.09881626351003603,0.02873457358629583,0.1737891737891739,0.20673625120603467,0.15023885350318467,0.14017141277301626,0.12481371087928461
2023/04,0.11479111780203244,0.05946592267835782,0.03336184773310524,0.06928213689482465,0.004359430604982117,0.036130536130536184,0.09954471795663244,0.12790488200324268,0.07854251012145741,0.08651114745631405,0.028313197454578942,0.14326040931545525,0.17921116086806754,0.17729988052568713,0.1551990994793866,0.11029888035532531
2023/05,0.1393016344725111,0.11797926659446079,0.042031523642731994,0.08187134502923965,0.025634452704434763,0.041518912529550756,0.07661676867487643,0.15776192133658196,0.07000000000000006,0.08996808418873448,0.04576937476600529,0.13515406162464982,0.12887478642909445,0.18828646885194944,0.15223027321677862,0.07187499999999991
2023/06,0.12827176536105456,0.12170494835825485,0.027444253859348233,0.07966804979253106,0.1018573113207546,-0.030239622004725075,0.09281792550823553,0.1739320728291318,0.08365019011406849,0.06648035230352312,0.0382136279926335,0.12365204888569381,0.14681135487929553,0.16026685284306885,0.12046377571072986,0.051857792034215366
