Year/Month,Price
2021/01,1.9272355
2021/02,2.0267875
2021/03,1.991621
2021/04,2.083362
2021/05,2.2847855
2021/06,2.126252
2021/07,2.0706935
2021/08,2.206663
2021/09,2.32059
2021/10,2.39205
2021/11,2.5827400000000003
2021/12,2.756152
2022/01,2.8835855
2022/02,2.882691
2022/03,3.191911
2022/04,3.320822
2022/05,3.390319
2022/06,3.4746
2022/07,3.335518
2022/08,3.208476
2022/09,3.3141115
2022/10,3.395458
2022/11,3.429555
2022/12,3.3923285
2023/01,3.3329545
2023/02,3.279091
2023/03,3.2285875
2023/04,3.0712
2023/05,2.706784
2023/06,2.345248
