Year/Month,Price
2021/01,1.571447841623785
2021/02,1.6189696654010444
2021/03,1.6562907949687917
2021/04,1.6567635665339777
2021/05,1.6417925456869615
2021/06,1.6372211152894136
2021/07,1.6124692771635531
2021/08,1.627129223035256
2021/09,1.5981433997722094
2021/10,1.5326558063473963
2021/11,1.7500555061657583
2021/12,1.823649198432422
2022/01,2.0896823499330273
2022/02,2.2311108985680197
2022/03,2.193023009245139
2022/04,2.3594367396398974
2022/05,2.623828008518941
2022/06,2.473386936424974
2022/07,2.398720300808043
2022/08,2.569271853475735
2022/09,2.7094397927509295
2022/10,2.8441312168820305
2022/11,3.1055230269266483
2022/12,3.231768959396335
2023/01,3.380764187637872
2023/02,3.423429932703148
2023/03,3.833995407859431
2023/04,3.8965466081763127
2023/05,3.9402447590551173
2023/06,3.970200980312067
