Year/Month,Price
2021/01,1.9109248571428568
2021/02,1.9499291428571428
2021/03,1.9852037142857144
2021/04,2.040086714285714
2021/05,2.092524571428572
2021/06,2.115075142857143
2021/07,2.095735857142857
2021/08,2.106159285714285
2021/09,2.1650118571428574
2021/10,2.2247224285714284
2021/11,2.373163857142857
2021/12,2.539449714285714
2022/01,2.714172571428571
2022/02,2.766885
2022/03,2.78413
2022/04,3.026429285714286
2022/05,3.1437591428571428
2022/06,3.144870571428572
2022/07,3.1879424285714286
2022/08,3.230024428571429
2022/09,3.271566
2022/10,3.350684142857143
2022/11,3.3812887142857138
2022/12,3.3268657142857143
2023/01,3.121887285714286
2023/02,2.913337
2023/03,2.947730714285714
2023/04,2.7845204285714287
2023/05,2.681637857142857
2023/06,2.681235
