Year/Month,Price
2021/01,1.7052444588691122
2021/02,1.780072855761742
2021/03,1.747191980049168
2021/04,1.7506824441126152
2021/05,1.8329993605903538
2021/06,1.6348932998338872
2021/07,1.5810535577657623
2021/08,1.6120281566747892
2021/09,1.6764813974047392
2021/10,1.8101307104341435
2021/11,1.9283670522695897
2021/12,1.9956273417757493
2022/01,2.127089776006792
2022/02,2.208622907780714
2022/03,2.284964363523187
2022/04,2.373191924513619
2022/05,2.426690971502023
2022/06,2.3168566941576425
2022/07,2.283582194112235
2022/08,2.3648063027322404
2022/09,2.5166067024693897
2022/10,2.6245068960797067
2022/11,2.868087222818312
2022/12,2.8842017272474925
2023/01,3.0306486059564723
2023/02,3.0817939161541372
2023/03,3.4195750779472136
2023/04,3.444773030869175
2023/05,3.5569450398624474
2023/06,3.6231668481015684
