Year/Month,Price
2021/01,2.3402807777777777
2021/02,2.404041666666666
2021/03,2.5253024444444443
2021/04,2.580356
2021/05,2.626389333333333
2021/06,2.672052555555556
2021/07,2.6153473333333337
2021/08,2.574645888888889
2021/09,2.580704888888889
2021/10,2.598601
2021/11,2.6525963333333333
2021/12,2.705031555555556
2022/01,2.747923777777778
2022/02,2.8441572222222224
2022/03,3.152166666666667
2022/04,3.332296
2022/05,3.3343267777777776
2022/06,3.445332333333333
2022/07,3.482532555555556
2022/08,3.455475888888889
2022/09,3.5053407777777776
2022/10,3.470459555555556
2022/11,3.441130777777777
2022/12,3.4882537777777776
2023/01,3.498576444444444
2023/02,3.538791777777778
2023/03,3.583883444444445
2023/04,3.5853774444444446
2023/05,3.574815111111111
2023/06,3.670462333333333
