Year/Month,Fraud
2021/01,0.11056094197067373
2021/02,0.06582060691647817
2021/03,-0.1185471065020627
2021/04,-0.16138244890636927
2021/05,-0.15377048603481094
2021/06,-0.12765956579299584
2021/07,-0.1172048348072392
2021/08,-0.11975293331406933
2021/09,-0.13941640603315472
2021/10,-0.19063335678107338
2021/11,-0.19917893338435266
2021/12,-0.16820979357142285
2022/01,-0.2585573236221616
2022/02,-0.23184811810919154
2022/03,-0.23618185119068213
2022/04,-0.21822706819923984
2022/05,-0.2102117395802759
2022/06,-0.1714181724841239
2022/07,-0.16550439803155373
2022/08,-0.14613749322000932
2022/09,-0.09062178049413344
2022/10,-0.02841772076918811
2022/11,-0.0207435432445302
2022/12,-0.014051834843389439
2023/01,0.17399932354964567
2023/02,0.19300423401459038
2023/03,0.1197933250134396
2023/04,0.11012499611905367
2023/05,0.1131095383766618
2023/06,0.10282837518776207
