Year/Month,Price
2021/01,2.7214343637111864
2021/02,2.703882642491749
2021/03,2.5328942022653727
2021/04,2.4776722411382113
2021/05,2.5411215363711683
2021/06,2.691508271446863
2021/07,2.67846206201785
2021/08,2.76600171802903
2021/09,2.700972981848688
2021/10,2.623144561542607
2021/11,2.657470836146817
2021/12,2.836129810684161
2022/01,2.6431474951817413
2022/02,2.6786765820491114
2022/03,3.1635353394495405
2022/04,3.4874453563426693
2022/05,3.5624018680227825
2022/06,3.613248975903615
2022/07,3.5575194246006387
2022/08,3.7335272165368654
2022/09,3.858523815685123
2022/10,4.065097633029563
2022/11,4.166148767546116
2022/12,4.232225289085119
2023/01,4.380656526645769
2023/02,4.401608955092222
2023/03,5.0548040665909095
2023/04,5.089772241218888
2023/05,5.113845058436214
2023/06,4.943992619341564
