Year/Month,Fraud
2021/01,-0.08019166206118149
2021/02,-0.15645001268816808
2021/03,-0.12420412906724178
2021/04,-0.06683653905117456
2021/05,-0.18096701949446678
2021/06,-0.2634198800522056
2021/07,-0.10922828791670836
2021/08,-0.3278742201801377
2021/09,-0.37609733172679943
2021/10,-0.29204022798328155
2021/11,-0.2876458300928825
2021/12,-0.3575917881229706
2022/01,-0.29064582503008385
2022/02,-0.08549827277197294
2022/03,-0.3801598205328609
2022/04,-0.42038708035502437
2022/05,-0.35701314338239043
2022/06,-0.38024384503557734
2022/07,-0.35293788052261404
2022/08,-0.019733211672269626
2022/09,-0.08193113559418852
2022/10,-0.07235296166946932
2022/11,-0.00352915982810258
2022/12,0.04073042802180421
2023/01,0.0940198774154844
2023/02,-0.06304452445780942
2023/03,0.3695971228558595
2023/04,0.49110648846832694
2023/05,0.7839623321195075
2023/06,0.7480471939636754
