Year/Month,Price
2021/01,
2021/02,
2021/03,
2021/04,0.8343986361511888
2021/05,
2021/06,
2021/07,
2021/08,1.1783485880077371
2021/09,
2021/10,
2021/11,
2021/12,
2022/01,0.8539804668210653
2022/02,0.9223662414986209
2022/03,0.987143124030046
2022/04,0.9789249255497484
2022/05,0.9362789494475788
2022/06,0.9574359357555576
2022/07,0.9454412771189736
2022/08,0.7421698562091501
2022/09,0.738504496398787
2022/10,1.0096437051754212
2022/11,1.0766815197759156
2022/12,
2023/01,1.108161031293053
2023/02,1.0543006510681865
2023/03,1.044661001368313
2023/04,0.9853032634616145
2023/05,1.0408908606327218
2023/06,0.9576970465009208
