Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,1.7468055833333331,2427.57,1389.7196248752548,0.0007195696038974501
2021/02,1.7849305833333335,2427.57,1360.0360835694496,0.0007352746093143899
2021/03,1.9295,2427.57,1258.1342316662349,0.0007948277495602598
2021/04,1.8751535,2427.57,1294.5980155757916,0.0007724405475434281
2021/05,2.042992416666667,2427.57,1188.2422960535544,0.0008415791992266615
2021/06,2.290886833333333,2427.57,1059.6638667078057,0.0009436954787434896
2021/07,2.236425,2427.57,1085.4689962775412,0.0009212607669397793
2021/08,2.265568714285714,2427.57,1071.505792206952,0.0009332660703031072
2021/09,2.17636575,2427.57,1115.4237287551507,0.0008965202857178165
2021/10,2.470193428571428,2427.57,982.7449024524051,0.0010175580636485983
2021/11,2.613760333333333,2427.57,928.7653382145088,0.0010766982345857515
2021/12,2.714987166666667,2427.57,894.1368231145107,0.0011183970664766275
2022/01,2.6400764166666666,2161.45,818.7073625425678,0.0012214376537355326
2022/02,3.0090722857142858,2161.45,718.3110921800007,0.001392154473022409
2022/03,3.542308857142857,2161.45,610.1811239981413,0.0016388576451654478
2022/04,3.677494428571429,2161.45,587.7507204924967,0.0017014015723571811
2022/05,3.363083333333333,2161.45,642.6989122085388,0.0015559385289196294
2022/06,3.537003928571429,2161.45,611.096296088366,0.0016364033073036292
2022/07,3.492951416666666,2161.45,618.8033391150565,0.0016160223075558846
2022/08,3.246139285714285,2161.45,665.8525127101536,0.0015018340862450138
2022/09,3.391288785714285,2161.45,637.3535657314267,0.0015689878487655442
2022/10,3.2752695833333334,2161.45,659.9304103084644,0.0015153112879471343
2022/11,3.2407462499999995,2161.45,666.9605804527275,0.0014993389854033171
2022/12,3.042041166666667,2161.45,710.5262163064086,0.0014074076044630537
2023/01,3.080073875,2449.18,795.1692392443022,0.0012575939191892798
2023/02,2.91691225,2449.18,839.6481587678887,0.0011909750406258422
2023/03,2.725905625,2449.18,898.4830500138829,0.0011129870507680124
2023/04,2.558009166666667,2449.18,957.4555212370557,0.0010444349401296218
2023/05,2.14268075,2449.18,1143.044758301021,0.0008748563805028622
2023/06,2.0968916666666666,2449.18,1168.0050233083095,0.000856160701404824
