Year/Month,Price
2021/01,0.658976
2021/02,0.6896615714285714
2021/03,1.0151274444444445
2021/04,1.0184263999999998
2021/05,1.0746534444444444
2021/06,0.7984060000000001
2021/07,1.085615166666667
2021/08,1.0831873333333333
2021/09,0.953374375
2021/10,0.968597
2021/11,0.8864365555555556
2021/12,0.7910629
2022/01,0.7956387142857143
2022/02,0.7000688333333334
2022/03,0.8923498571428572
2022/04,1.5775371666666669
2022/05,1.4100754
2022/06,1.361011
2022/07,1.2381864
2022/08,1.1840045
2022/09,1.1190007777777775
2022/10,1.1952286666666667
2022/11,1.16484025
2022/12,1.157192
2023/01,0.8579969999999999
2023/02,0.87264725
2023/03,1.092721
2023/04,2.0889334
2023/05,1.6352780000000002
2023/06,1.4896646666666669
