Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,0.8633826666666667,981.86,1137.2245910272309,0.0008793337814623945
2021/02,0.6512500000000001,981.86,1507.6545105566217,0.0006632819342879842
2021/03,0.664355,981.86,1477.9146691151568,0.0006766290509848655
2021/04,0.7186665,981.86,1366.224806638406,0.000731943963497851
2021/05,0.617742,981.86,1589.4337765604412,0.0006291548693296397
2021/06,0.5636665,981.86,1741.9165410752637,0.0005740803169494632
2021/07,0.456955,981.86,2148.7017321180424,0.0004653973071517324
2021/08,0.3525215,981.86,2785.2485593077304,0.00035903438372069334
2021/09,0.3925,981.86,2501.5541401273886,0.0003997514920660787
2021/10,0.6565366666666667,981.86,1495.5143404024147,0.0006686662728562795
2021/11,0.633222,981.86,1550.577838420017,0.0006449208644816979
2021/12,0.4827956666666666,981.86,2033.6967951245076,0.0004917153837274832
2022/01,0.566018,976.04,1724.3974573246785,0.0005799127084955535
2022/02,0.5580736666666667,976.04,1748.9447331027384,0.0005717733562832125
2022/03,0.6124733333333334,976.04,1593.6040752794677,0.0006275084354466348
2022/04,0.6911110000000001,976.04,1412.27675438533,0.0007080765132576536
2022/05,0.6376343333333333,976.04,1530.7205854138972,0.0006532870920590686
2022/06,0.6924636666666667,976.04,1409.51799637141,0.0007094623854213626
2022/07,0.771613,976.04,1264.9346239630488,0.0007905546903815417
2022/08,0.6220426666666666,976.04,1569.0885083981377,0.0006373126784421404
2022/09,0.6542223333333334,976.04,1491.908714010069,0.0006702822971736131
2022/10,0.7376343333333333,976.04,1323.2030504726144,0.000755741909484584
2022/11,0.7445556666666667,976.04,1310.902654692933,0.000762833148914662
2022/12,0.8833333333333334,976.04,1104.9509433962262,0.0009050175539253857
2023/01,1.118387,1076.99,962.9850847694045,0.0010384376828011402
2023/02,1.172024,1076.99,918.9146297345447,0.0010882403736339242
2023/03,0.9244083333333334,1076.99,1165.058731260536,0.0008583258278473647
2023/04,0.8821110000000001,1076.99,1220.923443874977,0.0008190521731863806
2023/05,0.8130106666666667,1076.99,1324.6935669560712,0.0007548915650717895
2023/06,0.6894443333333333,1076.99,1562.1130639988821,0.0006401585282438401
