Year/Month,Price
2021/01,1.7468055833333331
2021/02,1.7849305833333335
2021/03,1.9295
2021/04,1.8751535
2021/05,2.042992416666667
2021/06,2.290886833333333
2021/07,2.236425
2021/08,2.265568714285714
2021/09,2.17636575
2021/10,2.470193428571428
2021/11,2.613760333333333
2021/12,2.714987166666667
2022/01,2.6400764166666666
2022/02,3.0090722857142858
2022/03,3.542308857142857
2022/04,3.677494428571429
2022/05,3.363083333333333
2022/06,3.537003928571429
2022/07,3.492951416666666
2022/08,3.246139285714285
2022/09,3.391288785714285
2022/10,3.2752695833333334
2022/11,3.2407462499999995
2022/12,3.042041166666667
2023/01,3.080073875
2023/02,2.91691225
2023/03,2.725905625
2023/04,2.558009166666667
2023/05,2.14268075
2023/06,2.0968916666666666
