Year/Month,Price
2021/01,2.024462441412936
2021/02,2.0315067779027287
2021/03,2.0181969963917297
2021/04,2.013874280242975
2021/05,1.9252339872032942
2021/06,1.8635776114453597
2021/07,1.9061860752719688
2021/08,1.9056930371460992
2021/09,1.9347394279764691
2021/10,2.067277548632862
2021/11,2.145908546901384
2021/12,2.187644974503288
2022/01,2.2987406639627856
2022/02,2.3806538933862176
2022/03,2.4721896229141076
2022/04,2.6058678499114882
2022/05,2.739771441548151
2022/06,2.757691363409863
2022/07,2.8822740415923804
2022/08,3.213790599857267
2022/09,3.5262003486479077
2022/10,3.7936539536322362
2022/11,4.129654255688631
2022/12,4.065239685676442
2023/01,4.0026309335490815
2023/02,3.973710077702507
2023/03,4.794838570242719
2023/04,4.543924276851931
2023/05,4.5142621135269705
2023/06,4.480430865892296
