Year/Month,Price
2021/01,3.174088101032031
2021/02,3.14263960121619
2021/03,3.196045670017768
2021/04,2.9896073357156117
2021/05,2.805722831222057
2021/06,2.896304051337131
2021/07,2.978162107061857
2021/08,2.9657104574784143
2021/09,2.940973029619313
2021/10,2.9529210919606923
2021/11,2.9635898372001113
2021/12,3.0007178779952386
2022/01,3.0297829490912753
2022/02,3.0250465477297377
2022/03,3.1902665615609354
2022/04,3.4138599215161034
2022/05,3.42612860613614
2022/06,3.4988572038249863
2022/07,3.484515716028598
2022/08,3.4342308513908097
2022/09,3.4960582070679176
2022/10,3.6201879978007887
2022/11,3.8259219305039425
2022/12,3.920116621765022
2023/01,3.830023150121283
2023/02,3.910028899958041
2023/03,4.207521553684397
2023/04,4.254251529531508
2023/05,4.253144340205747
2023/06,4.22086963250757
