Year/Month,Fraud
2021/01,0.0021675348859771615
2021/02,0.009513390457454389
2021/03,-0.002178442882751087
2021/04,-0.0796850043182414
2021/05,-0.041788454179584635
2021/06,-0.0645748525914187
2021/07,-0.07699502933225132
2021/08,-0.059515007463465455
2021/09,-0.06356949220111166
2021/10,-0.0812258847730104
2021/11,-0.08215018598607415
2021/12,-0.10516457064842764
2022/01,-0.07351145201865596
2022/02,-0.09873741330413031
2022/03,-0.11510400497810024
2022/04,-0.09237983784182
2022/05,-0.09331309584506825
2022/06,-0.03636335872375553
2022/07,-0.041656230872518206
2022/08,-0.041006837227313596
2022/09,-0.03348036270898145
2022/10,-0.018593216456756868
2022/11,-0.011189370375998996
2022/12,0.018400965688491755
2023/01,0.027117156420034632
2023/02,0.04762392147644997
2023/03,0.06089001608205639
2023/04,0.08412954705908061
2023/05,0.07270551071093724
2023/06,0.04600353923730855
