Year/Month,Price
2021/01,2.0196563829133556
2021/02,2.013219914510032
2021/03,1.9670611726034906
2021/04,2.0153918010523935
2021/05,2.026705232337999
2021/06,1.7127397168141596
2021/07,1.976643436479034
2021/08,1.9620850073378375
2021/09,1.815205455480887
2021/10,2.1765416411497145
2021/11,2.2833134214239643
2021/12,2.0294129515500132
2022/01,2.2494200341987716
2022/02,2.451349848345884
2022/03,2.3204259685122777
2022/04,2.2467624719684585
2022/05,2.6097641090377843
2022/06,2.479545008442476
2022/07,2.3878136260698146
2022/08,3.1851162866237965
2022/09,3.198283464952747
2022/10,3.4194581511016238
2022/11,3.5835173206245026
2022/12,3.5414608115736335
2023/01,3.594650376255778
2023/02,3.065263189851803
2023/03,4.321402889396339
2023/04,4.489402415730726
2023/05,4.657340360855572
2023/06,4.563045620006624
