Year/Month,Category,Price
2021/09,"Milk, cheese and eggs",0.7801576666666667
2021/10,"Milk, cheese and eggs",1.3705735
2021/11,"Milk, cheese and eggs",0.8346666666666667
2021/12,"Milk, cheese and eggs",0.8610199999999999
2022/01,"Milk, cheese and eggs",0.8637199999999999
2022/02,"Milk, cheese and eggs",1.54119
2022/03,"Milk, cheese and eggs",1.0582413333333334
2022/04,"Milk, cheese and eggs",1.13371
2022/05,"Milk, cheese and eggs",1.148419
2022/06,"Milk, cheese and eggs",1.1087866666666668
2022/07,"Milk, cheese and eggs",1.1183873333333334
2022/08,"Milk, cheese and eggs",1.1162826666666668
2022/09,"Milk, cheese and eggs",2.02248825
2022/10,"Milk, cheese and eggs",1.265303
2022/11,"Milk, cheese and eggs",1.3364933333333333
2022/12,"Milk, cheese and eggs",1.3438333333333332
2023/01,"Milk, cheese and eggs",2.25523
2023/02,"Milk, cheese and eggs",2.16360775
2023/03,"Milk, cheese and eggs",2.14765
2023/04,"Milk, cheese and eggs",1.99969575
2023/05,"Milk, cheese and eggs",1.2366149999999998
2023/06,"Milk, cheese and eggs",1.2001066666666669
2020/01,Oils and fats,2.440833333333334
2020/02,Oils and fats,2.4383931666666667
2020/03,Oils and fats,2.453333333333333
2020/04,Oils and fats,2.3525
2020/05,Oils and fats,2.3182256
2020/06,Oils and fats,2.2380284
2020/07,Oils and fats,2.2336805
2020/08,Oils and fats,2.2302083333333336
2020/09,Oils and fats,2.2333333333333334
2020/10,Oils and fats,2.2333333333333334
2020/11,Oils and fats,2.2333333333333334
2020/12,Oils and fats,2.2333333333333334
2021/01,Oils and fats,2.2412366333333336
2021/02,Oils and fats,2.3015833333333333
2021/03,Oils and fats,2.5160452
2021/04,Oils and fats,2.567138833333334
2021/05,Oils and fats,3.0573670833333337
2021/06,Oils and fats,2.9467223333333337
2021/07,Oils and fats,2.9833763333333336
2021/08,Oils and fats,2.9833763333333336
2021/09,Oils and fats,3.006333333333333
2021/10,Oils and fats,3.411679999999999
2021/11,Oils and fats,3.570427777777778
2021/12,Oils and fats,3.032208333333333
2022/01,Oils and fats,3.5411802708333333
2022/02,Oils and fats,3.0045198888888893
2022/03,Oils and fats,2.981305555555556
2022/04,Oils and fats,3.857765
2022/05,Oils and fats,3.088888888888889
2022/06,Oils and fats,3.021146555555556
2022/07,Oils and fats,3.0175555555555555
2022/08,Oils and fats,3.1177778888888894
2022/09,Oils and fats,4.19388
2022/10,Oils and fats,3.1940000000000004
2022/11,Oils and fats,3.2353913333333337
2022/12,Oils and fats,3.9
2023/01,Oils and fats,5.1275
2023/02,Oils and fats,5.459404666666667
2023/03,Oils and fats,5.516666666666667
2023/04,Oils and fats,5.150766666666668
2023/05,Oils and fats,5.535294
2023/06,Oils and fats,5.815
2020/01,Vegetables,0.8008603333333332
2020/02,Vegetables,0.2984479999999999
2020/03,Vegetables,0.2393545
2020/04,Vegetables,0.1931665
2020/05,Vegetables,0.2072585
2020/06,Vegetables,0.252
2020/07,Vegetables,0.3035653333333333
2020/08,Vegetables,0.3825970000000001
2020/09,Vegetables,0.4413479999999999
2020/10,Vegetables,0.3933335
2020/11,Vegetables,0.432
2020/12,Vegetables,0.512903
2021/01,Vegetables,0.8633826666666667
2021/02,Vegetables,0.6512500000000001
2021/03,Vegetables,0.664355
2021/04,Vegetables,0.7186665
2021/05,Vegetables,0.617742
2021/06,Vegetables,0.5636665
2021/07,Vegetables,0.456955
2021/08,Vegetables,0.3525215
2021/09,Vegetables,0.3925
2021/10,Vegetables,0.6565366666666667
2021/11,Vegetables,0.633222
2021/12,Vegetables,0.4827956666666666
2022/01,Vegetables,0.566018
2022/02,Vegetables,0.5580736666666667
2022/03,Vegetables,0.6124733333333334
2022/04,Vegetables,0.6911110000000001
2022/05,Vegetables,0.6376343333333333
2022/06,Vegetables,0.6924636666666667
2022/07,Vegetables,0.771613
2022/08,Vegetables,0.6220426666666666
2022/09,Vegetables,0.6542223333333334
2022/10,Vegetables,0.7376343333333333
2022/11,Vegetables,0.7445556666666667
2022/12,Vegetables,0.8833333333333334
2023/01,Vegetables,1.118387
2023/02,Vegetables,1.172024
2023/03,Vegetables,0.9244083333333334
2023/04,Vegetables,0.8821110000000001
2023/05,Vegetables,0.8130106666666667
2023/06,Vegetables,0.6894443333333333
