Year/Month,Category,Price
2020/01,Bread and cereals,1.464475625
2020/02,Bread and cereals,1.4855171666666669
2020/03,Bread and cereals,1.46180125
2020/04,Bread and cereals,1.44105575
2020/05,Bread and cereals,1.4491666666666667
2020/06,Bread and cereals,1.4470555
2020/07,Bread and cereals,1.435887
2020/08,Bread and cereals,1.451129
2020/09,Bread and cereals,1.47175
2020/10,Bread and cereals,1.503951625
2020/11,Bread and cereals,1.5326528333333331
2020/12,Bread and cereals,1.5468682916666667
2021/01,Bread and cereals,1.6048117916666669
2021/02,Bread and cereals,1.6779166666666667
2021/03,Bread and cereals,1.689771583333333
2021/04,Bread and cereals,1.64884725
2021/05,Bread and cereals,1.650578
2021/06,Bread and cereals,1.6869999999999998
2021/07,Bread and cereals,1.725564375
2021/08,Bread and cereals,1.855578
2021/09,Bread and cereals,2.1201791666666665
2021/10,Bread and cereals,2.335337083333333
2021/11,Bread and cereals,2.54816675
2021/12,Bread and cereals,2.8904165416666663
2022/01,Bread and cereals,2.8728896666666666
2022/02,Bread and cereals,2.9214285833333333
2022/03,Bread and cereals,3.356124666666666
2022/04,Bread and cereals,3.755000055555556
2022/05,Bread and cereals,4.0758168333333336
2022/06,Bread and cereals,3.538308166666667
2022/07,Bread and cereals,3.159878875
2022/08,Bread and cereals,3.03495975
2022/09,Bread and cereals,2.906305666666667
2022/10,Bread and cereals,3.002043083333333
2022/11,Bread and cereals,3.0462915833333333
2022/12,Bread and cereals,2.83545475
2023/01,Bread and cereals,2.723051041666667
2023/02,Bread and cereals,2.368869111111111
2023/03,Bread and cereals,2.158440944444445
2023/04,Bread and cereals,2.011444722222222
2023/05,Bread and cereals,1.8516846666666664
2023/06,Bread and cereals,1.908000111111111
2020/01,Fruit,
2020/02,Fruit,
2020/03,Fruit,
2020/04,Fruit,
2020/05,Fruit,
2020/06,Fruit,
2020/07,Fruit,
2020/08,Fruit,
2020/09,Fruit,
2020/10,Fruit,
2020/11,Fruit,
2020/12,Fruit,
2021/01,Fruit,
2021/02,Fruit,
2021/03,Fruit,
2021/04,Fruit,
2021/05,Fruit,
2021/06,Fruit,
2021/07,Fruit,
2021/08,Fruit,
2021/09,Fruit,
2021/10,Fruit,
2021/11,Fruit,
2021/12,Fruit,
2022/01,Fruit,
2022/02,Fruit,
2022/03,Fruit,
2022/04,Fruit,
2022/05,Fruit,
2022/06,Fruit,
2022/07,Fruit,
2022/08,Fruit,
2022/09,Fruit,
2022/10,Fruit,
2022/11,Fruit,
2022/12,Fruit,
2023/01,Fruit,
2023/02,Fruit,
2023/03,Fruit,
2023/04,Fruit,
2023/05,Fruit,
2023/06,Fruit,
2020/01,Meat,2.6201045
2020/02,Meat,2.6179497
2020/03,Meat,2.6512138
2020/04,Meat,2.6575561
2020/05,Meat,2.6681972000000003
2020/06,Meat,2.6610102
2020/07,Meat,2.6732752
2020/08,Meat,2.6795337
2020/09,Meat,2.6812541
2020/10,Meat,2.6457377
2020/11,Meat,2.6449812
2020/12,Meat,2.642612
2021/01,Meat,2.645417
2021/02,Meat,2.6521825
2021/03,Meat,2.6715045
2021/04,Meat,2.6748561000000004
2021/05,Meat,2.6933164
2021/06,Meat,2.6937508
2021/07,Meat,2.6917139
2021/08,Meat,2.7342229
2021/09,Meat,2.7555684
2021/10,Meat,2.7621331
2021/11,Meat,2.7822263000000005
2021/12,Meat,2.7909942
2022/01,Meat,2.936635666666666
2022/02,Meat,2.958926111111111
2022/03,Meat,3.0621824444444443
2022/04,Meat,3.1668004444444446
2022/05,Meat,3.281708888888889
2022/06,Meat,3.3693107777777778
2022/07,Meat,3.441351222222222
2022/08,Meat,3.4804604444444447
2022/09,Meat,3.535508111111111
2022/10,Meat,3.5350866666666665
2022/11,Meat,3.594591555555555
2022/12,Meat,3.619640444444444
2023/01,Meat,3.5621184444444447
2023/02,Meat,3.574319222222223
2023/03,Meat,3.656044888888889
2023/04,Meat,3.644218777777778
2023/05,Meat,3.643311555555555
2023/06,Meat,3.648211444444444
2020/01,"Milk, cheese and eggs",0.986476
2020/02,"Milk, cheese and eggs",0.9765705
2020/03,"Milk, cheese and eggs",0.9778805
2020/04,"Milk, cheese and eggs",1.0151815
2020/05,"Milk, cheese and eggs",0.9767805
2020/06,"Milk, cheese and eggs",0.969745
2020/07,"Milk, cheese and eggs",0.9436985
2020/08,"Milk, cheese and eggs",0.955747
2020/09,"Milk, cheese and eggs",0.9694815
2020/10,"Milk, cheese and eggs",0.977984
2020/11,"Milk, cheese and eggs",0.980575
2020/12,"Milk, cheese and eggs",0.9859645
2021/01,"Milk, cheese and eggs",0.9445225
2021/02,"Milk, cheese and eggs",0.9466125
2021/03,"Milk, cheese and eggs",0.956121
2021/04,"Milk, cheese and eggs",0.95195
2021/05,"Milk, cheese and eggs",0.9308695
2021/06,"Milk, cheese and eggs",0.92573
2021/07,"Milk, cheese and eggs",0.925155
2021/08,"Milk, cheese and eggs",0.938224
2021/09,"Milk, cheese and eggs",0.9413065
