Year/Month,Fraud
2021/01,0.017077027645625905
2021/02,0.005277521424418088
2021/03,-0.02022295008700139
2021/04,-0.06027741992775044
2021/05,-0.0696804755646573
2021/06,-0.052580102756328344
2021/07,-0.03395044150843942
2021/08,-0.04077640625094461
2021/09,-0.0492226416720451
2021/10,-0.05446216843906567
2021/11,-0.07365196322999612
2021/12,-0.0899062928576908
2022/01,-0.09156284297201762
2022/02,-0.11318323829182259
2022/03,-0.12632270600237333
2022/04,-0.14766990042242795
2022/05,-0.15095770127829025
2022/06,-0.15246690838662505
2022/07,-0.15507823031012577
2022/08,-0.13438350120814987
2022/09,-0.13146104517384138
2022/10,-0.12006504463718393
2022/11,-0.09257954981686879
2022/12,-0.08002467469220491
2023/01,-0.0658305814498969
2023/02,-0.03794299684727582
2023/03,-0.011412509428515325
2023/04,0.03168354762120186
2023/05,0.06526706063388298
2023/06,0.06576122013117423
