Year/Month,Fraud
2021/01,-0.11897067945490054
2021/02,-0.2259332966622504
2021/03,-0.1495940692620618
2021/04,0.2862126935177394
2021/05,0.22881266855723387
2021/06,0.8458613544623663
2021/07,1.0265084306363912
2021/08,1.2595156881026415
2021/09,0.5092787344696608
2021/10,0.4860136340711543
2021/11,0.031714721192535454
2021/12,-0.033427390461201266
2022/01,0.13665836626502118
2022/02,0.2206235247982686
2022/03,0.19266127025150184
2022/04,0.10737104537459216
2022/05,0.3876729121962286
2022/06,0.40047531107302836
2022/07,0.30505420167497954
2022/08,0.1883314582587259
2022/09,0.22732959411677853
2022/10,0.09169348446193894
2022/11,0.05882830776804035
2022/12,0.335303023565651
2023/01,0.13291172935514436
2023/02,0.25742625127829516
2023/03,0.23238872297900237
2023/04,0.7274729749218787
2023/05,0.051323990783402856
2023/06,-0.03193503440590079
