Year/Month,Price
2021/01,2.413930794752353
2021/02,2.6250565898906335
2021/03,2.5208761701337297
2021/04,2.481618283770742
2021/05,2.3845038209617835
2021/06,2.3861728834242397
2021/07,2.3254031141138363
2021/08,2.444007702340209
2021/09,2.4938062577217694
2021/10,2.5776504410802463
2021/11,2.5717123794208256
2021/12,2.513868271887698
2022/01,2.592751193198057
2022/02,2.563577940816825
2022/03,2.734472893630179
2022/04,2.782591126014364
2022/05,2.864620363823612
2022/06,2.982030194277297
2022/07,3.051059762748053
2022/08,3.1180447957284367
2022/09,3.1994199908632637
2022/10,3.142199064733042
2022/11,3.2499849195604
2022/12,3.33987798947626
2023/01,3.299447070004636
2023/02,3.2149571334877916
2023/03,3.2757031615700054
2023/04,3.2896755836168547
2023/05,3.386367058098742
2023/06,3.193329071052419
