Year/Month,Price
2021/01,3.223703181818182
2021/02,3.2223912
2021/03,3.2584998
2021/04,3.1700682
2021/05,3.2065056
2021/06,3.3382919
2021/07,3.3590212
2021/08,3.3859199
2021/09,3.4566536999999995
2021/10,3.556688666666667
2021/11,3.5941499
2021/12,3.6491277
2022/01,3.9117168
2022/02,3.8962179
2022/03,3.9764485
2022/04,4.154127545454545
2022/05,4.196301181818182
2022/06,4.1324238
2022/07,4.0023693
2022/08,4.1305698
2022/09,4.133471545454546
2022/10,4.1347097
2022/11,4.228919727272727
2022/12,4.296524
2023/01,4.6411358181818185
2023/02,4.681240363636364
2023/03,4.72208809090909
2023/04,4.725197909090909
2023/05,4.752466
2023/06,4.7667757
