Year/Month,Price
2021/01,1.064947
2021/02,1.0727
2021/03,1.0840515
2021/04,1.0649335
2021/05,1.03895
2021/06,1.03575
2021/07,1.027395
2021/08,1.0288695
2021/09,1.065285
2021/10,1.081816
2021/11,1.1119035
2021/12,1.1985225
2022/01,1.2203195
2022/02,1.244602
2022/03,1.3263305
2022/04,1.3673449999999998
2022/05,1.37275
2022/06,1.37785
2022/07,1.4221985
2022/08,1.4272775
2022/09,1.4821565
2022/10,1.574692
2022/11,1.6159035000000002
2022/12,1.643958
2023/01,1.66085
2023/02,1.6818354999999998
2023/03,1.69495
2023/04,1.6893
2023/05,1.594753
2023/06,1.5646035
