Year/Month,Price
2021/01,0.1380335
2021/02,0.1477465
2021/03,1.111174
2021/04,
2021/05,0.4805439999999999
2021/06,0.7382625
2021/07,0.331692
2021/08,0.6669663333333333
2021/09,0.566758
2021/10,0.6325295000000001
2021/11,0.6373056666666667
2021/12,0.1926625
2022/01,0.194936
2022/02,
2022/03,
2022/04,0.286395
2022/05,0.5400683333333333
2022/06,0.4462996666666667
2022/07,0.349571
2022/08,0.4923806666666667
2022/09,0.56999125
2022/10,0.7560906666666666
2022/11,0.7700773333333334
2022/12,0.3413875
2023/01,0.336362
2023/02,0.307183
2023/03,0.3757065
2023/04,0.574963
2023/05,0.7170009999999999
2023/06,0.8756563333333333
