Year/Month,Price
2021/01,1.2587304832981718
2021/02,3.2587915672234367
2021/03,2.849856882161793
2021/04,2.7302761649852356
2021/05,2.528070761538462
2021/06,2.204298088658831
2021/07,2.451834124272034
2021/08,1.9909611844430422
2021/09,1.9229450657869092
2021/10,1.840724268940226
2021/11,1.8452676139648214
2021/12,1.4267942010942087
2022/01,1.4738087412473448
2022/02,1.4975440744368262
2022/03,2.523199853728037
2022/04,2.203490224226391
2022/05,2.289996024734326
2022/06,2.3745781895428837
2022/07,2.6894359829300134
2022/08,2.460496222932846
2022/09,1.9973050176687195
2022/10,1.828662448714947
2022/11,1.7449833414932747
2022/12,1.5605700646170697
2023/01,1.551099407181625
2023/02,2.5379603711676837
2023/03,2.743601674960373
2023/04,2.428178399815903
2023/05,2.4622230882678267
2023/06,2.2364224467697356
