Year/Month,Fraud
2021/01,0.08706305829632578
2021/02,0.09019320370193883
2021/03,-0.025455649982605966
2021/04,0.02019286985065563
2021/05,-0.008731696274546067
2021/06,-0.060187623550602795
2021/07,-0.030636131409537498
2021/08,-0.028094031034916065
2021/09,-0.047798492529932866
2021/10,-0.034194654676278316
2021/11,-0.059850813511951616
2021/12,-0.06865611140308416
2022/01,-0.06708212469861238
2022/02,-0.08797669488890819
2022/03,-0.01776094046913346
2022/04,-0.059665200229324374
2022/05,-0.04089004028323359
2022/06,-0.22534832548273107
2022/07,-0.3063235319584928
2022/08,-0.11836324044723708
2022/09,-0.14247759035740634
2022/10,-0.1789213504214392
2022/11,-0.17135194124261793
2022/12,-0.1427094381529731
2023/01,-0.13154404339913695
2023/02,-0.11201670643655934
2023/03,-0.09674894933397125
2023/04,-0.12053934573983001
2023/05,-0.12794769898119254
2023/06,0.005956673535614334
