Year/Month,Price
2021/01,1.5986600515463916
2021/02,1.617238298003072
2021/03,1.5748843417118747
2021/04,1.5936732129674018
2021/05,1.6566207532070378
2021/06,1.6760183993740592
2021/07,1.5581601629799664
2021/08,1.506618222524407
2021/09,1.5364132083158704
2021/10,1.5573796225941425
2021/11,1.6496223878527518
2021/12,1.7445065588912132
2022/01,1.7943790708333334
2022/02,1.9738738059957426
2022/03,1.9897562184528699
2022/04,2.1031230554062996
2022/05,2.289974486768171
2022/06,2.317266729526905
2022/07,2.261714376907073
2022/08,
2022/09,2.4857667370832854
2022/10,2.5631788638110313
2022/11,2.8086526399598837
2022/12,3.085306816984859
2023/01,3.1651383176508414
2023/02,3.2183546748360734
2023/03,3.522106369136065
2023/04,3.8300762779369633
2023/05,3.9621619640352637
2023/06,3.8796465733990138
