Year/Month,Fraud
2021/01,-0.350009477351256
2021/02,-0.13946184615111187
2021/03,0.0
2021/04,-0.3413045534005433
2021/05,0.8687373286813611
2021/06,0.7923978243831001
2021/07,-0.05270650827540112
2021/08,0.2388274204886509
2021/09,0.22416803604486324
2021/10,0.7651084466473357
2021/11,-0.3373425731319552
2021/12,-0.31384303543220404
2022/01,1.2865327644561395
2022/02,0.3806962180861054
2022/03,0.0
2022/04,0.6020188089058748
2022/05,1.1773788921046113
2022/06,-0.5500220628606866
2022/07,0.6097187890102453
2022/08,-0.179297748361461
2022/09,-0.32935617983322135
2022/10,-0.4066763377958046
2022/11,0.45051192301321
2022/12,0.16663251118539504
2023/01,-0.13399635205961902
2023/02,0.0
2023/03,-0.39963529516114454
2023/04,-0.3105677755948403
2023/05,-0.47849698162232435
2023/06,0.0893744170411606
