Year/Month,Fraud
2021/01,0.011100248869495441
2021/02,-0.002320415854547314
2021/03,-0.00011840807384581477
2021/04,0.00607058137007657
2021/05,-0.008943032501560894
2021/06,-0.01377213853291526
2021/07,-0.013513689270144803
2021/08,-0.021978865986149038
2021/09,-0.023592797756184815
2021/10,-0.038743986734145544
2021/11,-0.039863882662823036
2021/12,-0.046021476723490586
2022/01,-0.08485466639253034
2022/02,-0.07746724398459807
2022/03,-0.10692317684713884
2022/04,-0.11397239153778627
2022/05,-0.08006047020376568
2022/06,-0.06942759208194625
2022/07,-0.08763450613647265
2022/08,-0.08274461711092962
2022/09,-0.049406759938973664
2022/10,-0.045955670514904436
2022/11,-0.0582760357035418
2022/12,-0.06912071432155942
2023/01,-0.011041706675757913
2023/02,0.002876882036353253
2023/03,0.01209277302911158
2023/04,0.03257939820243717
2023/05,-0.0014652731480289773
2023/06,-0.019329605473517354
