Year/Month,Price
2021/01,2.3683215251311127
2021/02,2.5402188873778226
2021/03,2.542908871454435
2021/04,2.503151558776807
2021/05,2.5463557442629603
2021/06,2.3251020601472137
2021/07,2.5105682421084277
2021/08,2.5103887161166516
2021/09,2.6120017975042344
2021/10,2.5977253292286644
2021/11,2.617252861602498
2021/12,2.5808890721082824
2022/01,2.5994643035015277
2022/02,2.662134192306448
2022/03,3.3254280081513827
2022/04,3.6920137014245284
2022/05,4.38739377239771
2022/06,4.2015466762360445
2022/07,3.9949473208214465
2022/08,3.9907324667092894
2022/09,3.8553466040078024
2022/10,4.466336084693427
2022/11,4.768496200102607
2022/12,4.053040087398555
2023/01,4.731208722389864
2023/02,4.055610215042937
2023/03,3.498984530510688
2023/04,4.002684609096217
2023/05,2.7477333676599947
2023/06,2.570392113348248
