Year/Month,Price
2021/01,1.7926994
2021/02,1.478865
2021/03,1.2663073333333337
2021/04,1.5364365
2021/05,1.142354
2021/06,1.0824268
2021/07,1.071087
2021/08,1.1372458
2021/09,1.1678986
2021/10,1.270296
2021/11,1.5046674
2021/12,1.8903892
2022/01,1.8204238
2022/02,1.7340817999999998
2022/03,1.2557516666666666
2022/04,1.52654575
2022/05,1.5403498
2022/06,1.2674236
2022/07,1.2024498
2022/08,1.2817302
2022/09,1.413448
2022/10,1.4646632
2022/11,1.416052
2022/12,1.7442588
2023/01,1.8260612000000005
2023/02,2.0816924
2023/03,1.4877613333333333
2023/04,1.1568363333333334
2023/05,1.4232426
2023/06,1.4714644
