Year/Month,Price
2021/01,1.7463293202185792
2021/02,1.4940675454873649
2021/03,1.382993474654378
2021/04,1.3827956157407408
2021/05,1.1729428136200717
2021/06,1.1165764076923077
2021/07,1.0221080761179828
2021/08,1.050107504356244
2021/09,1.4096078066287883
2021/10,1.5970394517019317
2021/11,1.4236661082289805
2021/12,1.6833705360146256
2022/01,1.9534577701086957
2022/02,1.6458551761517615
2022/03,1.415559026396563
2022/04,1.6737409235924932
2022/05,1.2430888527272728
2022/06,1.1888620883116883
2022/07,1.182237537735849
2022/08,1.2640841784499055
2022/09,1.3333598551977919
2022/10,1.5273797142857146
2022/11,1.7327290956053814
2022/12,2.0940453779322326
2023/01,1.9263503719035744
2023/02,1.915653676785714
2023/03,1.4140136147721032
2023/04,1.7018668369565217
2023/05,1.7848497682539681
2023/06,1.4943609337837838
