Year/Month,Fraud
2021/01,-0.3172928589735886
2021/02,-0.16999293274444635
2021/03,-0.1392606709747616
2021/04,-0.08648035117924951
2021/05,-0.09773321312070865
2021/06,0.014987520823136835
2021/07,-0.013173097103998983
2021/08,-0.1437530151072227
2021/09,-0.22412648589841233
2021/10,-0.09869528286862157
2021/11,0.14624362339001898
2021/12,0.14667647083818683
2022/01,0.24819537748757753
2022/02,0.09358444730520125
2022/03,0.08870776501595541
2022/04,-0.07077731167467373
2022/05,-0.10347468732504633
2022/06,0.0007227829981881177
2022/07,-0.046779076000352596
2022/08,0.17207389340945356
2022/09,0.12247756925835449
2022/10,0.13339059014410548
2022/11,-0.07914306347972457
2022/12,-0.11213194489995224
2023/01,-0.027321067449438886
2023/02,0.004569257771358261
2023/03,0.051882224172007815
2023/04,-0.031471605117552134
2023/05,0.267481884108384
2023/06,0.12697468501977432
