Year/Month,Price
2021/01,1.6316644541159917
2021/02,1.5820144740138817
2021/03,1.5307514012738852
2021/04,1.522551400134953
2021/05,1.6504107293371522
2021/06,1.5650763623590698
2021/07,1.6846567012005793
2021/08,1.7945744945606694
2021/09,1.905950371088646
2021/10,2.046085416666667
2021/11,2.9876421895861145
2021/12,2.9132883691555467
2022/01,2.9103735195870026
2022/02,2.3169467080701036
2022/03,2.5187573171451842
2022/04,2.87262315279342
2022/05,3.1953215355229445
2022/06,3.2992320214774056
2022/07,3.2227931993648906
2022/08,2.9327134123233494
2022/09,3.04652396884791
2022/10,3.032130865774177
2022/11,3.042401906792207
2022/12,3.2348406606382984
2023/01,3.2941660455407407
2023/02,3.3096590185815233
2023/03,3.2828458662588162
2023/04,3.275590759512809
2023/05,3.515856682422571
2023/06,3.3724703223548897
