Year/Month,Price
2021/01,2.555696
2021/02,1.983644333333333
2021/03,2.1020676666666667
2021/04,2.356733333333333
2021/05,2.5950653333333333
2021/06,2.6425053333333337
2021/07,2.535213666666667
2021/08,2.338167666666666
2021/09,2.598711
2021/10,2.59727
2021/11,2.525166666666667
2021/12,2.6550973333333334
2022/01,2.671715666666666
2022/02,2.69011
2022/03,2.7910000000000004
2022/04,2.8159956666666663
2022/05,3.034822333333333
2022/06,2.9510593333333333
2022/07,2.842923333333333
2022/08,2.784011
2022/09,2.7725353333333334
2022/10,3.208949666666667
2022/11,3.3816666666666664
2022/12,3.969741
2023/01,3.849731
2023/02,3.920094
2023/03,3.9365926666666655
2023/04,4.416641333333334
2023/05,4.640277666666667
2023/06,4.896737666666667
