Year/Month,Price,Salary,Ratio,Inverse Ratio
2021/01,2.413930794752353,2427.57,1005.6502055805814,0.0009943815398741757
2021/02,2.625056589890633,2427.57,924.7686352167894,0.0010813515531542378
2021/03,2.5208761701337297,2427.57,962.9866110683336,0.001038436036914993
2021/04,2.481618283770742,2427.57,978.2205490166613,0.0010222643564431683
2021/05,2.3845038209617835,2427.57,1018.0608555371683,0.0009822595521289945
2021/06,2.38617288342424,2427.57,1017.348749901287,0.0009829470966539544
2021/07,2.3254031141138363,2427.57,1043.9351290389484,0.0009579139279665823
2021/08,2.444007702340209,2427.57,993.2742837412217,0.0010067712578175744
2021/09,2.493806257721769,2427.57,973.4396938348052,0.0010272850042312967
2021/10,2.5776504410802463,2427.57,941.776263108294,0.0010618233217086412
2021/11,2.5717123794208256,2427.57,943.9508163610086,0.0010593772288423507
2021/12,2.513868271887698,2427.57,965.6711241186495,0.0010355492413762313
2022/01,2.592751193198057,2161.45,833.6511446491462,0.0011995425261736598
2022/02,2.563577940816825,2161.45,843.1380086346443,0.0011860454513483196
2022/03,2.734472893630179,2161.45,790.4448440629973,0.001265110409044937
2022/04,2.782591126014364,2161.45,776.7759983824667,0.0012873724240738227
2022/05,2.864620363823612,2161.45,754.5327916034777,0.0013253234466786704
2022/06,2.982030194277297,2161.45,724.8249880728766,0.001379643384893149
2022/07,3.051059762748053,2161.45,708.4259791926224,0.0014115800794596467
2022/08,3.1180447957284367,2161.45,693.206846470287,0.0014425708648029966
2022/09,3.199419990863264,2161.45,675.5755750018926,0.001480219293003893
2022/10,3.142199064733042,2161.45,687.878124673694,0.0014537458949931954
2022/11,3.2499849195604,2161.45,665.0646244513536,0.0015036132779201
2022/12,3.33987798947626,2161.45,647.1643595396566,0.001545202521213195
2023/01,3.299447070004636,2449.18,742.3001333361467,0.0013471639773330814
2023/02,3.214957133487792,2449.18,761.8079801092005,0.0013126667429457174
2023/03,3.2757031615700054,2449.18,747.6806899762362,0.001337469341399981
2023/04,3.2896755836168547,2449.18,744.5050242027919,0.0013431742802149514
2023/05,3.386367058098742,2449.18,723.2470544333369,0.0013826534015869566
2023/06,3.193329071052419,2449.18,766.9676207822918,0.0013038360067665175
