Year/Month,Price
2021/01,0.8622842392777617
2021/02,0.8453369475524478
2021/03,0.8400394978144731
2021/04,0.8259324560107455
2021/05,0.8368708852403192
2021/06,0.8522938088278281
2021/07,0.8667115822110261
2021/08,0.8765094410674213
2021/09,0.8754503866731995
2021/10,0.8801425219211824
2021/11,0.9204365595803642
2021/12,0.9198642181258075
2022/01,0.9525506509117792
2022/02,0.9334580616688013
2022/03,0.9514376528301888
2022/04,1.0044247789348408
2022/05,1.012796228463129
2022/06,1.0403265007278726
2022/07,1.0815723879802206
2022/08,1.1035093721171043
2022/09,1.0830751177549867
2022/10,1.1803767566807313
2022/11,1.187979724845623
2022/12,1.2204958651440998
2023/01,1.2222899133350982
2023/02,1.2057579674451522
2023/03,1.236702286198505
2023/04,1.3073224103933538
2023/05,1.3588511101397172
2023/06,1.3667783533529554
