Year/Month,Fraud
2021/01,-0.0051038818107976705
2021/02,0.004968283889617732
2021/03,-0.008656700902415854
2021/04,0.023257419131370385
2021/05,0.022428850422764508
2021/06,-0.02995981836526246
2021/07,-0.03323666660185901
2021/08,-0.05315193116407414
2021/09,-0.011003089578994664
2021/10,-0.026714777626320282
2021/11,0.01612488256250336
2021/12,-0.039444919100019064
2022/01,0.04591689099100755
2022/02,-0.06998502416554594
2022/03,-0.05929507937325014
2022/04,-0.17515645789059775
2022/05,-0.14418995085453903
2022/06,-0.11997017966447313
2022/07,-0.08438651946280976
2022/08,-0.09378121083431296
2022/09,-0.10510214816741396
2022/10,-0.03450064638622979
2022/11,-0.10091550135507024
2022/12,-0.049776695377718345
2023/01,-0.10321305483340412
2023/02,-0.006385267553388525
2023/03,-0.004883775185832863
2023/04,0.05129143224936669
2023/05,0.01057204600859935
2023/06,0.010654356512901142
