Year/Month,Price
2021/01,3.2144315454545453
2021/02,3.116036363636364
2021/03,3.2901596666666664
2021/04,3.31029225
2021/05,3.332462166666667
2021/06,3.255999333333333
2021/07,3.1854072500000004
2021/08,3.202668916666666
2021/09,3.245405583333333
2021/10,3.321501416666667
2021/11,3.5705395
2021/12,3.535670333333333
2022/01,3.717798833333333
2022/02,3.7741891666666665
2022/03,4.015876416666667
2022/04,4.117905833333333
2022/05,4.127946416666667
2022/06,4.0683605
2022/07,4.112788083333333
2022/08,4.0007970833333335
2022/09,4.10269525
2022/10,4.12601075
2022/11,4.35756225
2022/12,4.416477666666666
2023/01,4.4097465
2023/02,4.2112800833333335
2023/03,4.275391166666666
2023/04,4.284513416666667
2023/05,4.0836935
2023/06,4.075798
